datadate,GroupCount,mean_V,median_V,mode_V,std_V,min_V,max_V,skewness_V,kurtosis_V
2004-10-20,390,28457.764911083,7058.26198939811,484.196857041994,89322.7027910247,484.196857041994,903751.583237551,6.60243542895955,52.0194956241953
2004-10-21,392,28608.6558544188,7121.58974263619,482.266035477669,89652.5196865069,482.266035477669,903917.453833689,6.5827479828151,51.5824862844502
2004-10-22,395,28353.897935889,7070.87058836565,475.104596798827,89115.3187833549,475.104596798827,904309.627363666,6.623819521695,52.271927909097
2004-10-25,399,28590.9037460296,7200.23504686621,469.813680210767,89301.8160583583,469.813680210767,904169.780863621,6.56876671540178,51.5917494752295
2004-10-26,401,28247.5650121584,7141.301353236,473.250684970393,88735.4491959325,473.250684970393,903695.633298225,6.65294410062218,52.6548699009767
2004-10-27,400,28552.6359003808,7139.9045289148,573.931924165527,89270.5182523684,573.931924165527,904163.301374736,6.57196592842246,51.6183546104414
2004-10-28,399,28712.4425525208,7313.6519178353,568.810345984127,89838.0841211373,568.810345984127,904012.308580037,6.54732792887275,51.0655695627087
2004-10-29,403,28488.5669380369,7078.38878246265,595.521467342127,88818.169076761,595.521467342127,905165.050054549,6.59893508443869,52.1593707685293
2004-11-01,403,28414.4731875009,6958.63583527979,596.74978321892,89029.7524630066,596.74978321892,904089.306924188,6.59287876377396,51.9225031058388
2004-11-02,406,28203.6452154685,6976.89267882888,305.040125664097,88373.1984958778,305.040125664097,904570.833772121,6.6328045344271,52.6417005331521
2004-11-03,409,28039.3039974674,6872.05888505523,319.712583969537,88025.0942942112,319.712583969537,903183.777160249,6.65660670987153,52.9977751973933
2004-11-04,410,27983.7435092189,6881.59077034104,320.841876242112,87930.9173593843,320.841876242112,904115.708230684,6.66869385650653,53.2051846418882
2004-11-05,405,27884.7610012688,7021.58615321467,321.64531967675,88337.1174990894,321.64531967675,911490.247980761,6.7186871751378,53.7800127684823
2004-11-08,405,27665.2316351489,7078.49917462698,482.309,88353.1883733196,482.309,916200.405017757,6.76311299168354,54.3751017033881
2004-11-09,410,27814.3155737646,7070.31490551369,327.589918275563,88176.0517116758,327.589918275563,915637.848560372,6.72638725532991,54.0724740871295
2004-11-10,405,27134.0960852631,7030.44393740106,330.23427268791,87451.7147523976,330.23427268791,915591.770490126,6.9101783639385,56.4803964457039
2004-11-12,411,28459.7312978332,7032.74488894351,329.124911474626,88526.1353914198,329.124911474626,916072.223916873,6.62262487270251,52.9095434075176
2004-11-15,409,28039.6492331233,7074.5101298482,339.360406626444,88298.5799852989,339.360406626444,915654.322743175,6.70006455647973,53.7407158082104
2004-11-16,409,27874.941798673,7138.48212360646,335.97181723592,88107.6301366226,335.97181723592,914870.956877221,6.73093220606647,54.108657580568
2004-11-17,412,28278.8829931462,7229.96529428637,336.230616521235,88011.1711576623,336.230616521235,914505.888829672,6.68769164365216,53.7305114287469
2004-11-18,409,28402.0858437479,7102.52221612917,336.808200643545,88407.6698853219,336.808200643545,915635.191706734,6.66300243930907,53.336260855327
2004-11-19,403,28515.9056893561,7079.13431113888,338.069760214551,88926.441413361,338.069760214551,914904.812218537,6.63023038056251,52.756756960465
2004-11-22,402,28571.6388728344,7103.35403410364,336.416987567037,89160.2167827186,336.416987567037,915141.010510394,6.61422410758895,52.478893459357
2004-11-23,400,28603.037588158,7076.0895791059,333.759916907446,89283.2090753104,333.759916907446,914985.146208862,6.60012156745896,52.2766978130957
2004-11-24,400,28573.4751547856,7094.74577316275,330.665044030569,89274.7703434326,330.665044030569,915224.135630804,6.59941073967633,52.2792645466036
2004-11-26,398,27553.2137805782,7143.97681634886,327.693537117367,86179.7650176899,327.693537117367,914884.238821825,6.97552930091819,58.4032143118346
2004-11-29,409,28202.909453527,7245.44384288368,324.834166546488,88327.0555216597,324.834166546488,916311.92915073,6.68607892664748,53.6011404611559
2004-11-30,408,28565.7641930157,7194.21693848375,321.675297701169,88761.0182439218,321.675297701169,914457.772567243,6.6040336703644,52.4444787392647
2004-12-01,418,28022.5885000455,7147.38577285631,322.871268052607,87726.3745624886,322.871268052607,914756.478213669,6.68905373079033,53.7846503213106
2004-12-02,411,29580.3111222107,7188.96617407286,331.408908574852,96300.0482267481,331.408908574852,916645.580763021,6.5912110667019,50.6392542912716
2004-12-03,414,30319.9899028502,7244.00101498075,337.469493368373,98367.3550611505,337.469493368373,916017.640982914,6.4980012763411,49.7370552044888
2004-12-06,412,30711.4610022117,7285.45849316303,618.36966098744,99320.3124840984,618.36966098744,942643.74401335,6.52248824978742,50.2667891766248
2004-12-07,410,30996.4228037234,7293.33070122513,618.753028651563,99144.5649653591,618.753028651563,926781.189773403,6.47021799335147,49.4616017513897
2004-12-08,418,30544.7687577055,7270.38605552591,335.710831958834,98267.2802963783,335.710831958834,925389.701137388,6.53167555198518,50.3592955688247
2004-12-09,414,30829.6284529368,7317.72513578172,331.609729141228,98590.2895531399,331.609729141228,921462.885709045,6.49221273755519,49.7451000742736
2004-12-10,411,30876.3365447644,7297.98519381485,327.760181450516,98826.0781788871,327.760181450516,916719.939853161,6.46379134563201,49.2937097522842
2004-12-13,416,30441.0470162316,7196.4373354192,315.898765352009,98127.4248188662,315.898765352009,914314.843788902,6.50485840501882,49.8411860385659
2004-12-14,422,29984.228047983,7150.69917375525,322.347155126169,97583.9192087624,322.347155126169,919747.803223468,6.58674561144705,50.9939084388859
2004-12-15,419,30202.5056364479,7162.16544507523,321.727569705104,97971.6089996514,321.727569705104,920529.551201039,6.56399156827128,50.6695517125275
2004-12-16,413,29306.1700151597,7188.17005087616,320.682524839108,95728.2481932476,320.682524839108,918112.278668121,6.84514207667069,54.8887657591371
2004-12-17,422,32049.9001814209,7227.68209365093,321.018882226491,106926.2964134,321.018882226491,934133,6.36700569945062,46.8689042962696
2004-12-20,412,31969.0050467765,7311.19542557614,588.235649016546,108839.019851443,588.235649016546,1074104.11180883,6.75337641008394,53.0239726170418
2004-12-21,418,32481.7789578178,7341.53377055633,316.391170333153,115880.120832751,316.391170333153,1366995.32697905,7.47199532748401,67.4891983429875
2004-12-22,421,32213.1292968803,7261.41539461906,313.179059342349,113192.72678563,313.179059342349,1279956.54005012,7.25904524285654,62.8409734915071
2004-12-23,423,31951.0904871895,7256.77562941904,310.451886141865,111605.92977126,310.451886141865,1229860.07605821,7.15221118312096,60.5456775337224
2004-12-29,386,33825.1843411355,7594.88804772447,308.909834443763,115478.324564634,308.909834443763,1191612.32009327,6.75771832275355,53.7384265097897
2004-12-30,383,34472.5710751969,7633.71254950096,306.701387060751,115563.342584458,306.701387060751,1168832.64812627,6.62145905615082,51.7199249782037
2004-12-31,387,34173.3744435562,7594.08151666128,304.868919718356,114460.596257396,304.868919718356,1150399.49202781,6.62603447539947,51.634202899431
2005-01-04,413,32035.2569842754,7373.40436529892,303.359129518302,110358.021674738,303.359129518302,1137090.35327127,6.87987222916096,55.261353611351
2005-01-05,418,32067.2720101587,7323.69473566917,301.457506018141,110022.613386371,301.457506018141,1139195.3491475,6.90413108780145,55.7494017569101
2005-01-06,424,31688.6214855437,7261.35874397411,299.551565268244,109045.212925767,299.551565268244,1129754.61499072,6.93506157496713,56.1631513133264
2005-01-07,422,31500.1768320972,7235.55302979573,297.734032761473,109042.432976678,297.734032761473,1123396.99825844,6.931910779556,55.9256573845118
2005-01-10,421,31829.1005773869,7361.00871599757,296.335587132052,109169.481612679,296.335587132052,1121791.01248797,6.89763156265136,55.5089782034425
2005-01-11,419,31603.0509233569,7273.97781545376,294.856232599677,109053.416361766,294.856232599677,1113943.86218708,6.88942764465305,55.2012053671424
2005-01-12,421,31000.5013635713,7265.43935567199,294.738928632546,107765.085294549,294.738928632546,1112573.31144438,7.05083563753945,57.4462556018426
2005-01-13,421,31437.8750123525,7156.1281408351,293.154943070411,108749.152888733,293.154943070411,1114183.33452658,6.91113760276327,55.543506501271
2005-01-14,418,31641.6291755014,7159.72677446909,275.383838115688,109227.163646459,275.383838115688,1118791.09835781,6.89345694224292,55.2899747606955
2005-01-18,418,31631.4223746307,7312.29012932273,270.189156075,109343.738183652,270.189156075,1122127.47574929,6.89044569025286,55.2980046348734
2005-01-19,415,31854.9460509497,7388.13883346206,268.970704851475,110078.370457174,268.970704851475,1122023.37098184,6.87394752888273,54.9934513160107
2005-01-20,416,32040.7027433285,7260.14707561848,267.753462064149,111087.345633043,267.753462064149,1126161.91300545,6.88031065446028,55.1602474898984
2005-01-21,421,31697.0027650322,7033.00551587417,267.07595338081,110171.493284366,267.07595338081,1111245.13952327,6.89352996730405,55.2604196350629
2005-01-24,419,31835.55060043,7181.05708463079,265.609126644578,110218.517763055,265.609126644578,1107537.87900852,6.87224944450558,54.9223503641034
2005-01-25,422,32170.3086936266,7268.81720233289,264.184999577227,110353.912321083,264.184999577227,1102422.32455811,6.82296112969353,54.1581855576131
2005-01-26,393,30762.9500184722,7650.6246698723,264.044709899662,100369.578156514,264.044709899662,960874.121757136,6.67564325940618,52.1815713966519
2005-01-27,390,30598.0224415268,7670.91731389146,269.262146081669,100498.871529831,269.262146081669,959803.80386983,6.68794624206881,52.2106738727483
2005-01-28,421,29281.9473121333,7270.65382749317,268.525566717168,97015.11488395,268.525566717168,958563.420415178,6.90945219760778,55.8603974348643
2005-01-31,422,32204.4731269797,7281.78539128594,268.005409221089,110380.153022215,268.005409221089,1107715.73272602,6.82869603493765,54.3034303068502
2005-02-01,423,32023.0394759162,7320.97249464069,267.424574921763,110417.340112503,267.424574921763,1119915.53986078,6.87239630418922,54.9983280403015
2005-02-02,421,31824.8766080115,7284.11768063678,268.472471021352,110496.8760536,268.472471021352,1116418.90907854,6.87493559053315,54.8887779013231
2005-02-03,419,32014.4471821782,7367.87181175236,269.394579235009,110705.430405051,269.394579235009,1114027.72308302,6.8505379335446,54.4969474303299
2005-02-04,421,32336.1832492069,7365.85597960948,269.391202186981,110566.681777738,269.391202186981,1109953.22897398,6.80813394548264,54.038187897278
2005-02-07,418,33023.630771215,7498.26745623157,269.415800847918,111516.871345883,269.415800847918,1129915.27597252,6.77865289887425,53.8928433815916
2005-02-08,422,32828.4772261356,7487.38945173696,269.033007957517,110998.261851526,269.033007957517,1128806.40037962,6.80549215221296,54.3104708226732
2005-02-09,418,33393.8354017557,7470.68388373873,268.318042802629,111893.581908869,268.318042802629,1130840.14337437,6.74017397375273,53.3374724989311
2005-02-10,417,33554.0407828397,7643.19172744841,268.646062642186,111726.752719836,268.646062642186,1121740.0341936,6.71661166455636,52.9259404976504
2005-02-11,420,33135.9817681452,7597.47640187489,268.286531061907,111397.701615154,268.286531061907,1125326.36543905,6.75373563731605,53.4785027448635
2005-02-14,420,32939.5666140581,7495.24071313309,263.996870023812,111825.350791962,263.996870023812,1151103.75043647,6.82594495919253,54.696107051341
2005-02-15,423,32947.5630858598,7456.77886068069,265.844310497909,110667.469960764,265.844310497909,1111011.13670038,6.74353858301185,53.2764659785562
2005-02-16,420,32897.4640456885,7621.99959698041,266.129722381055,110703.805599431,266.129722381055,1105860.35538138,6.7421020516379,53.0792086684905
2005-02-17,417,33642.4323899369,7683.29067003617,265.781839070297,112724.006657529,265.781839070297,1117456.14095696,6.75395664205798,53.3509341462356
2005-02-18,414,33340.4529970867,7615.25088463519,290.876603510037,112836.442072585,290.876603510037,1110443.40285336,6.7283675159893,52.8343087472855
2005-02-22,408,33974.6254232869,7592.96882794655,651.998503972548,113396.651964271,651.998503972548,1104378.75524701,6.66241535863667,51.8455604776862
2005-02-23,410,33769.190922878,7533.72931418963,291.403793190392,113429.650517964,291.403793190392,1112051.42802731,6.69215150517472,52.3306246991261
2005-02-24,400,33427.7953669874,7594.21977690738,293.295919577119,112670.550538608,293.295919577119,1100749.72344306,6.81293099691682,53.7816548512587
2005-02-25,399,33557.8031181042,7582.289193697,294.199020245821,112919.778040385,294.199020245821,1108487.19266956,6.82424849168567,54.0123268650112
2005-02-28,398,33961.6688986421,7617.60976184954,681.613804985984,113428.075851324,681.613804985984,1106905.61815132,6.743574764161,52.9091181728934
2005-03-01,400,32977.7744783336,7489.1228134279,667.600325210573,113266.318263432,667.600325210573,1141800.9177621,6.95677860472356,55.9879023894967
2005-03-02,405,32823.8397352313,7530.55138465034,659.169711199467,112392.306608447,659.169711199467,1132412.15369054,6.97383714370073,56.2488990663009
2005-03-03,400,32724.6124602634,7516.7291684491,655.806736097589,112616.310295425,655.806736097589,1138997.46097159,7.0293407053401,56.9409080712403
2005-03-04,414,32495.7447504182,7572.13649171859,291.867997973697,114638.229768682,291.867997973697,1291780.81820125,7.47313824752385,65.5198182648949
2005-03-07,404,34154.9391598881,7579.85741624722,288.105277685737,118601.454400891,288.105277685737,1289504.77808203,7.06123802075898,58.9719093284289
2005-03-08,414,33608.8223654599,7536.04427119501,286.841060677964,117223.585573182,286.841060677964,1288728.78724449,7.14168232237278,60.313480489579
2005-03-09,417,33643.9695506601,7555.49015135724,284.967472937786,116825.892835525,284.967472937786,1289908.7054013,7.16438653699411,60.7495605100095
2005-03-10,413,33947.2985169911,7723.61228127646,287.388882527421,117370.087559097,287.388882527421,1291216.55650301,7.1331521129383,60.2422503124319
2005-03-11,412,33885.590265343,7729.58825251602,637.724420326101,117291.965897067,637.724420326101,1286725.677527,7.12202124015588,60.017947056425
2005-03-14,413,33812.112667453,7659.49726853578,627.938847617704,116990.790603629,627.938847617704,1282341.96216569,7.12242589032999,59.9817976174236
2005-03-15,416,33605.6697582862,7628.84647072081,625.745933669177,116451.919339389,625.745933669177,1275122.83467906,7.12849329430541,60.0015172316252
2005-03-16,412,33527.9605470749,7674.43931598241,622.814728231351,116741.722105757,622.814728231351,1271320.19010356,7.09514434912081,59.3953093495579
2005-03-17,405,34107.853382662,7566.83429786049,619.727235486395,118200.268327928,619.727235486395,1278098.86598714,7.03259793340896,58.3779379441293
2005-03-18,418,33436.03058209,7645.34670716737,616.783763056013,116332.113137167,616.783763056013,1276843.54458683,7.14990190299588,60.2791912215155
2005-03-21,415,33791.3643576236,7732.95559565506,603.609845705137,116639.502905961,603.609845705137,1270943.8578956,7.10863684374544,59.5649661601299
2005-03-22,406,34342.4608684149,7590.30114209573,592.450251792818,117787.331542425,592.450251792818,1266520.65757756,7.00577555870798,57.9334344374274
2005-03-23,408,34051.0534209878,7615.36553497893,578.716281762686,117414.553779512,578.716281762686,1262293.56778733,7.01651363357066,58.0521556854603
2005-03-24,417,33370.6923228115,7506.43295096113,577.077965601269,115994.433059774,577.077965601269,1258634.57765783,7.09628202985351,59.2937525438855
2005-03-28,415,32236.9350644505,7465.253002294,577.503371124621,113732.19445596,577.503371124621,1258929.69841184,7.39985275704966,63.9135605883952
2005-03-29,413,32681.8432040093,7426.11208768442,648.788169835091,118649.946383937,648.788169835091,1265602.18546216,7.2670931675999,60.5403007514358
2005-03-30,413,33609.4977806185,7340.95553302908,649.08388947436,119414.829360101,649.08388947436,1258459.27573741,7.09228467836035,58.1602806227402
2005-03-31,418,33288.6786038915,7270.11286496483,332.513,119442.156592797,332.513,1283534.65930376,7.18076127101325,59.7956346246334
2005-04-01,412,33666.4893543976,7384.19134325291,339.955689321011,119924.521196097,339.955689321011,1275385.53273773,7.12133399791628,58.7715020705923
2005-04-04,424,33316.5932469503,7402.01284325675,514.270031071058,118836.985189325,514.270031071058,1281904.83065304,7.17778936037365,59.9382786820921
2005-04-05,414,33887.1007375433,7405.54115151957,532.277080992908,120250.339619115,532.277080992908,1280236.69602993,7.08298749824903,58.3788137040479
2005-04-06,423,33389.3658523195,7406.68090668739,569.437292678369,118943.874674987,569.437292678369,1276856.58331648,7.15594028557195,59.5169689761045
2005-04-07,425,33453.5690076437,7495.81215893363,562.410604281575,118269.68959862,562.410604281575,1261168.17992597,7.13527546045953,59.0949805370962
2005-04-08,428,33580.0209133388,7378.53723823282,533.573847571856,118194.828771884,533.573847571856,1263118.03846876,7.11253477659027,58.9563145451796
2005-04-11,426,33608.6159259896,7381.64613916062,570.366647198729,118225.922588545,570.366647198729,1261213.15185767,7.11782345715794,58.9598406900973
2005-04-12,428,33522.5922235676,7456.57211754951,566.531941179318,118873.360231643,566.531941179318,1301779.65497637,7.23242881063075,61.1328120636656
2005-04-13,421,33902.7325449809,7427.11538783505,563.218095784484,119073.135705483,563.218095784484,1271195.87822393,7.10289186047387,58.7752861699303
2005-04-14,425,33691.8078854506,7489.16837207058,561.098483377123,118408.265736257,561.098483377123,1266369.06689432,7.13270753033088,59.2044706510782
2005-04-15,423,31496.1283446854,7414.33407315288,559.932549471339,110129.961158169,559.932549471339,1270872.50155172,7.66329945889609,69.6138373470239
2005-04-18,415,31858.8177179372,7526.38710100649,558.717797771415,110886.912963449,558.717797771415,1270430.21541302,7.59985172121174,68.4660263067541
2005-04-19,417,34162.9167223966,7486.04864831901,558.207898716469,119305.604229019,558.207898716469,1267701.69017823,7.08267398135424,58.3865437443864
2005-04-20,407,32467.1919698304,7718.98451674556,564.480329604646,111838.823515946,564.480329604646,1269236.77428212,7.5528746617888,67.4830441889771
2005-04-21,425,33521.4343827421,7499.11265519648,563.52809176488,118339.868214389,563.52809176488,1267073.59871614,7.17778319105822,59.7762838500649
2005-04-22,426,33617.4820836724,7542.74913241599,566.593108739872,118830.054880013,566.593108739872,1268699.45857855,7.19258432337151,59.9504372028267
2005-04-25,425,31445.5626682451,7449.57449744939,563.360278786117,110430.608546439,563.360278786117,1269115.21688411,7.72172086381065,70.2992470003419
2005-04-26,425,33633.2590957496,7636.48057662469,564.072887729048,118880.193555227,564.072887729048,1267938.6087815,7.19440561256252,59.9155511952589
2005-04-27,427,33365.364577291,7436.87859802209,561.765408761828,118649.680056886,561.765408761828,1266421.93322959,7.21039902839489,60.1473488946766
2005-04-28,427,33364.3476453754,7408.37445878231,560.040793375215,118549.591563794,560.040793375215,1265478.20961577,7.20793196475072,60.1244277137434
2005-04-29,426,33130.7330667337,7243.26900307896,553.732961888741,118580.246855553,553.732961888741,1265047.11549577,7.21655825218332,60.1713073463222
2005-05-02,417,34045.653557881,7466.99046005279,553.991044460113,119895.239917608,553.991044460113,1265543.43636341,7.12060257247058,58.6983771592226
2005-05-03,421,30631.6441419973,7257.12883398952,560.714841490431,109724.926970511,560.714841490431,1263199.39855576,7.8625180997986,72.0780233594736
2005-05-04,428,33350.6308188377,7254.43433761758,559.792870554916,118124.244218942,559.792870554916,1250067.36801691,7.17781931743996,59.5205453657661
2005-05-05,417,34113.6779849385,7350.58012099916,563.423231482731,119671.533866114,563.423231482731,1255784.88730997,7.09257167179041,58.2048708680674
2005-05-06,428,33458.2435748321,7273.9335509048,562.135725896473,118109.229754435,562.135725896473,1252325.82632323,7.17829023689731,59.5815595499706
2005-05-09,429,31140.3366526551,7207.03270568719,561.100437425167,109635.44861411,561.100437425167,1261772.80144137,7.74168905404643,70.5798301267284
2005-05-10,431,33159.7775092942,7533.57055822601,559.280521204577,117572.010832584,559.280521204577,1254440.39587409,7.21729000917927,60.2438041380135
2005-05-11,431,33190.6369014829,7352.90640047902,553.388593898316,117827.547549705,553.388593898316,1264644.08915386,7.23859644530788,60.6526341502875
2005-05-12,422,30251.699086351,7274.98360793718,551.441588548589,108420.087357266,551.441588548589,1266714.22497905,7.89446074045286,72.9820245582812
2005-05-13,420,33782.617094262,7443.0905421126,550.23513198587,118272.660050801,550.23513198587,1263472.01545513,7.13682909488617,59.2021449607106
2005-05-16,422,33559.4946624863,7358.95900515062,538.378665341685,118317.19270272,538.378665341685,1275538.46443255,7.17567156103678,59.9399055774708
2005-05-17,425,33429.3276616507,7407.79385434287,535.213236459087,117218.86886785,535.213236459087,1247754.84552798,7.14776627366209,59.2648154739978
2005-05-18,429,33158.4341423272,7181.9930044326,532.372418369619,116988.49766438,532.372418369619,1258529.2018663,7.20108100003573,60.2209975456312
2005-05-19,422,33641.515687301,7330.54285145347,538.529954477662,117857.921697271,538.529954477662,1252065.63585105,7.12479622710458,58.9061618754156
2005-05-20,432,32984.3618901274,7140.23154917083,537.936507813009,116624.443153548,537.936507813009,1251833.39929674,7.2064785645217,60.2297921849682
2005-05-24,426,33271.193572327,7179.51549324569,537.006653137401,117447.658711655,537.006653137401,1254438.41306182,7.16107591231815,59.5022049400855
2005-05-25,431,33027.7883970454,7076.71587232492,536.696539864045,117184.04785447,536.696539864045,1270751.05867491,7.23690525507459,60.8850259833399
2005-05-26,432,33063.4029338475,7160.45494051434,536.505393606024,116970.014513972,536.505393606024,1267698.09124243,7.23997205057763,60.9158866409719
2005-05-27,435,30789.4932474151,6990.73408185239,532.675707004957,108135.815632407,532.675707004957,1268620.66849338,7.7914607077728,71.9186480606454
2005-05-31,434,33027.2109261084,7089.43624037874,533.38724352437,116888.180598334,533.38724352437,1270329.09132272,7.24765909763889,61.0955488826833
2005-06-01,420,33983.9794453504,7514.09182499714,537.536140414377,118779.499716325,537.536140414377,1269506.85304467,7.12480502102892,59.051835574613
2005-06-02,438,32766.1028828997,7065.05072086688,219.679,115918.251421429,219.679,1251128.76126257,7.23975123551547,60.8125898054447
2005-06-03,429,31090.7640136333,7244.97179047039,537.999111248712,107841.067329364,537.999111248712,1249776.19660086,7.67160773943446,69.7322977753542
2005-06-06,437,32779.3139327307,7185.12422348197,537.059693645908,116073.135480493,537.059693645908,1256164.89186424,7.25037903246638,61.0153681834878
2005-06-07,440,32568.2562592676,7169.2792490915,534.553049028399,115502.648136285,534.553049028399,1249367.73854648,7.26442924935894,61.1810551219873
2005-06-08,438,32666.0999886017,7154.69370755004,533.480170754314,115655.835023542,533.480170754314,1248165.26472515,7.24933359267392,60.9238477749703
2005-06-09,439,32604.771073472,7112.90702228129,533.244906983502,115486.106861326,533.244906983502,1245856.82015309,7.25052204539316,60.92777767644
2005-06-10,437,32655.666943533,7228.69698226932,531.27013633245,115882.525958215,531.27013633245,1251520.61178012,7.24544201120268,60.8860194687952
2005-06-13,433,32555.1573424981,7265.40161458989,530.219115857499,116057.885702023,530.219115857499,1244148.7056053,7.22750807905033,60.3907072021987
2005-06-14,434,32481.5878544692,7199.32585795531,528.218586926084,115836.124530949,528.218586926084,1239399.12159758,7.22586322164754,60.3230401510784
2005-06-15,434,32456.7589451831,7087.213551791,527.55712534828,115783.462203071,527.55712534828,1237501.03580248,7.22181170441305,60.2411731358212
2005-06-16,428,32906.2471838177,7449.36320011285,526.404128881173,116486.453445984,526.404128881173,1237046.05185997,7.17371989566571,59.4501717643324
2005-06-17,427,32972.4279657727,7456.32496387971,525.366142837179,116560.724543345,525.366142837179,1235259.44630129,7.15973223148529,59.2331472734976
2005-06-20,427,33110.0768472251,7547.18851773151,525.24523040157,116565.3210654,525.24523040157,1234909.49871332,7.15892901411432,59.2081922741557
2005-06-21,427,33130.45432098,7537.83230470587,526.383543454828,116623.410358157,526.383543454828,1239479.46262987,7.16663221764966,59.3872126309404
2005-06-22,426,33056.7490413989,7458.94999887579,524.923961953585,116906.627643989,524.923961953585,1232503.84777631,7.13744706709192,58.766297443856
2005-06-23,429,32978.1726089006,7505.52877171758,524.451163073518,116720.938895276,524.451163073518,1242873.95603668,7.18588166010179,59.6294558980968
2005-06-24,428,30929.1870316347,7510.74430201254,526.433546076879,108152.407218736,526.433546076879,1257401.78095234,7.72526652413275,70.454381807215
2005-06-27,426,33073.5125190785,7447.32075138177,524.531424281976,116950.231700835,524.531424281976,1235903.73588542,7.14687847873053,58.9470105653302
2005-06-28,427,32995.7968413787,7465.76328496938,524.294776982761,116756.216973002,524.294776982761,1232505.37958678,7.1517094795122,58.9865268380453
2005-06-29,428,32925.0102319883,7373.92705340898,523.228758326281,116562.694514017,523.228758326281,1230854.6036546,7.15579405053379,59.0469780838703
2005-06-30,433,33186.7234105083,7381.56159765705,522.266616655221,116186.072536449,522.266616655221,1229380.97964656,7.13588684314541,58.9556623389054
2005-07-05,436,33023.1300114818,7355.32652146741,527.884970356551,116038.560190031,527.884970356551,1238519.65483303,7.17544038258736,59.6742159060719
2005-07-06,435,33111.221135224,7405.64428962568,530.328181497111,116179.501576592,530.328181497111,1238582.53249408,7.16702853740942,59.5338196485939
2005-07-07,436,33013.0106079517,7359.09260567322,529.536529233514,116022.757589227,529.536529233514,1237103.54341718,7.17391952510555,59.6242181458132
2005-07-08,433,33210.7487322861,7377.4471037182,530.501919782911,116457.280686333,530.501919782911,1237974.62236889,7.14811163757408,59.2109933468003
2005-07-11,429,33052.3870944639,7391.52120807794,530.290231653679,116720.951681991,530.290231653679,1238337.99003841,7.16882269252429,59.3131764682398
2005-07-12,437,33029.5467848743,7394.18069589098,530.402225712708,115963.38357499,530.402225712708,1238040.51589706,7.17793949553067,59.7101183762631
2005-07-13,432,32591.5497778631,7376.99520124174,532.167877613007,115732.344122578,532.167877613007,1239593.68817666,7.28547781154286,61.0326611498914
2005-07-14,430,32726.9270782584,7443.47950282281,534.694415169093,116122.874819803,534.694415169093,1245112.42169555,7.2812090759457,60.9995969523536
2005-07-15,426,32807.713435898,7493.68139818187,533.742538202155,116614.901290231,533.742538202155,1245164.63078321,7.25453902820569,60.5152488930224
2005-07-18,427,32756.5188230899,7401.21701012115,532.725320910566,116461.493996191,532.725320910566,1243383.44802902,7.26144298199661,60.6081087458866
2005-07-19,430,32444.4650826383,7450.6958606648,534.53640732513,115636.611550691,534.53640732513,1241649.75787347,7.3113588724787,61.469755099034
2005-07-20,427,32628.8570140292,7419.48648650188,533.881853412365,115968.85888873,533.881853412365,1239804.64981733,7.28150600320204,60.9580731575199
2005-07-21,430,32479.8086630414,7375.16744869986,532.900838522815,115655.633015664,532.900838522815,1242175.6978221,7.30759904394741,61.4279473536961
2005-07-22,431,32405.3454256131,7429.37807356216,531.486461831072,115596.202645617,531.486461831072,1244650.29438548,7.32062162823548,61.6631764383137
2005-07-25,430,32519.6490926013,7340.49998583239,530.581546413965,116138.286514782,530.581546413965,1254410.74673161,7.33382999250173,61.9420995787176
2005-07-26,429,32465.622565086,7295.3523055468,530.258454830451,115672.887486073,530.258454830451,1237325.07659157,7.28420520405697,61.0368462745426
2005-07-27,428,32478.8401829109,7280.14499297219,529.383356823312,116079.602310004,529.383356823312,1248190.83972202,7.29889682087666,61.3525683220959
2005-07-28,426,32503.2594621684,7310.75412807123,84.3022401487951,116282.210841495,84.3022401487951,1248112.94794593,7.28480759640616,61.1223541771082
2005-07-29,426,32459.4708407808,7342.20759640903,85.2024661678709,116026.292959688,85.2024661678709,1244631.06955029,7.29535670375081,61.2743502259762
2005-08-02,426,32761.3889821319,7348.97296954388,84.9777465207838,119469.350197996,84.9777465207838,1380749.61473389,7.5955563691376,67.666979854849
2005-08-03,420,33328.200864466,7352.63739883652,84.8217328650883,122249.905248563,84.8217328650883,1383869.73223519,7.55875215949406,66.5747006904703
2005-08-04,430,32797.6506692163,7427.78046301682,84.5255878464445,120947.521533877,84.5255878464445,1386438.63553427,7.65675627742178,68.2974054431263
2005-08-05,424,32702.8477610627,7434.46548778888,84.3747150292062,121432.868117514,84.3747150292062,1385600.41716416,7.65800817084261,68.0479309624451
2005-08-08,429,33380.1294585184,7390.99178217821,84.2383168553508,121941.556238705,84.2383168553508,1380398.70349991,7.4858698349041,65.6244882931829
2005-08-09,428,31206.1296948534,7399.52250218347,84.3170368304923,113154.466453149,84.3170368304923,1372937.40917274,8.07189697453096,77.54455540382
2005-08-10,426,31074.7522101732,7445.03419184088,84.1757334011946,113017.338762526,84.1757334011946,1360694.18294368,8.03772544307851,76.657538391338
2005-08-11,428,31659.4517924731,7463.53489104535,84.0393268232495,113842.072898959,84.0393268232495,1363071.68194694,7.89117251542777,74.4784857919229
2005-08-12,429,33940.4615686382,7483.92236469598,84.3590748699153,122588.943991449,84.3590748699153,1366178.90797848,7.33997011423973,63.2623078410116
2005-08-15,431,33702.7282789079,7487.81129027903,84.30941697591,122277.373773965,84.30941697591,1363455.26153394,7.35302664130357,63.4425272120064
