gvkey,GroupCount,mean_ratio_F_star_F,median_ratio_F_star_F,mode_ratio_F_star_F,std_ratio_F_star_F,min_ratio_F_star_F,max_ratio_F_star_F,skewness_ratio_F_star_F,kurtosis_ratio_F_star_F
13714,1077,0.2795840772415,0.352614941491668,-0.304637221808308,0.256318364580821,-0.304637221808308,0.616529598874534,-0.463228596131877,1.98105929015244
13971,1197,0.528951520868989,0.57890768277737,-0.209491702902037,0.25070962983853,-0.209491702902037,0.883034266905166,-1.04401781581993,3.40628034365663
13988,2239,-0.00863140765283661,-0.023709630437891,-0.264252415553001,0.100902587325701,-0.264252415553001,0.279311051954065,0.452310014930462,2.48701538190538
13994,1591,0.890945417778629,0.904706816474911,0.483585381744841,0.214150078044687,0.483585381744841,1.38395969363433,0.109524609843761,2.08020298759395
14065,545,0.192876691476237,0.192983756635879,-0.0850733031306259,0.0872353256379211,-0.0850733031306259,0.367750593427045,-0.23121196647621,2.51446044523052
14078,1643,0.071733289247849,0.0542458147231004,-0.0321952415821059,0.0616269766370101,-0.0321952415821059,0.214850410148974,0.55571098846595,2.24703361390313
14087,985,2.24471750470528,2.26133683705036,1.44007595309346,0.197375396237164,1.44007595309346,2.60608088144299,-0.713779468815522,3.59352739493036
14163,1084,0.132093288115226,-0.0268884776079115,-0.12941025942935,0.450334948759248,-0.12941025942935,1.81660227148698,3.13310406532714,11.4642826319946
14313,3008,0.480734120988953,0.494765844108527,-0.281252175207507,0.235671038302595,-0.281252175207507,1.0136932096628,-0.333425022904164,3.23547064432726
14316,2595,0.492507420152971,0.514626112916611,0.0989102815306135,0.167495041480703,0.0989102815306135,1.04354580721042,0.116080282267667,2.94708361777108
14353,3114,0.741780276662474,0.747769377715905,0.366917138428556,0.135265570826714,0.366917138428556,1.07801058286675,-0.0387023519184344,2.46416967647158
14359,2974,0.664987493528135,0.662664252927602,-0.142487896930092,0.375645690003829,-0.142487896930092,1.53008406249658,0.286730592074443,2.29408970137333
14369,2510,0.537499074315157,0.539797455584031,0.22701304920243,0.160981064887694,0.22701304920243,1.10709928410264,0.970825248457175,4.3443581093636
14370,366,0.562645550453475,0.619453731108054,0.291023726814235,0.123708468799068,0.291023726814235,0.724882086199787,-0.468768453773475,1.70234961043012
14372,1234,0.0578024537509919,0.000786455190418752,-0.203335283757393,0.131329539048903,-0.203335283757393,0.412607154871427,0.48523792822851,1.7209698967624
14391,1478,0.501603621380969,0.499924855205867,0.243657785621191,0.137319321014623,0.243657785621191,0.846524880480975,0.215214816351048,2.28123663012846
14412,123,0.418826792199909,0.455940681323214,0.0307265040130557,0.174746614733642,0.0307265040130557,0.691349552075275,-0.991477829974123,2.87945509414355
14418,2559,0.292945113610079,0.309074404870439,-0.0561377354803623,0.151528258407874,-0.0561377354803623,0.638071464820707,-0.117547043120036,2.24896808093294
14447,4835,0.943009037671252,1.04579408142752,-0.345514510146068,0.451401055382312,-0.345514510146068,1.5654769094858,-1.58445366480249,4.46777259420111
14477,3804,0.754535334075733,0.741758814596069,0.524976991784216,0.10146529192687,0.524976991784216,1.08700846623982,0.792219347323016,3.40260936187129
14489,3555,0.472630452632017,0.348675499556019,-0.328824204073865,0.639910692518273,-0.328824204073865,1.90203016044461,0.568794972837249,2.25371097126137
14535,1141,0.678107214908413,1.06166185068361,-0.670743044619737,0.657487322723706,-0.670743044619737,1.56399660128635,-0.339491823889139,1.46226371997389
14538,4233,0.845081280904533,0.94844746604459,-0.214649671886658,0.544134414179392,-0.214649671886658,1.93260147276223,-0.338902062440675,2.11374378069516
14590,1219,0.326313528867313,0.412675413888452,-0.418574342160169,0.279081736587681,-0.418574342160169,0.85108779590822,-0.718519491001071,2.52138743688753
14605,3686,1.00395316949136,1.04794480436154,0.124672925573417,0.25816311883374,0.124672925573417,1.45763323374084,-0.705237888010107,3.33214821850384
14611,971,-0.0852337957686407,-0.168457509838688,-0.461523994134794,0.270616865141876,-0.461523994134794,1.06332013315184,1.62866656585938,6.39980753596553
14620,4797,0.455585466396635,0.46693330859754,-0.0636424711253762,0.1415719694004,-0.0636424711253762,0.792683735692529,-0.652766659442776,3.73683043652097
14624,2194,0.388162287387397,0.466968160791872,-0.278920870282675,0.335648317467052,-0.278920870282675,0.949611064891412,-0.292238171291046,1.75738712907991
14790,846,0.0371743400846373,0.0431385246777422,-0.576962043258965,0.167511472409609,-0.576962043258965,0.527391612847084,0.526323032633825,4.3234967764153
14793,1193,0.390146550472999,0.38009170470301,-0.282926773649938,0.276684405381768,-0.282926773649938,0.973838482274228,0.0590215305337698,2.01755255383669
14822,1664,0.285138825340353,0.276671398397585,0.0884326608645835,0.0818888554558548,0.0884326608645835,0.520745996743817,0.489495735224817,2.71498586705715
14894,2489,2.45835697703953,2.40902746476885,1.96407831059988,0.301956046967866,1.88339620271312,3.06677728537233,0.186331875139618,2.05169812962358
14934,1800,0.503115140993213,0.503433173641516,-0.186297916435811,0.277053831567198,-0.186297916435811,1.01167779103833,0.0110286477908215,1.45479212329811
14960,1460,1.38617158577172,1.37731499776232,1.0679063804242,0.137761910698677,1.0679063804242,1.71281512736696,0.136356398687798,2.53750733783115
15055,2115,0.49852668528338,0.507032097804896,0.0538404458531773,0.161816034976357,0.0538404458531773,0.860590138067332,-0.127464917451715,2.11196559651482
15070,2871,0.746124824327984,0.8006223190589,0.148622259276286,0.33829945174722,0.148622259276286,1.43647815618877,-0.0272563524882099,1.69623927712374
15142,2568,0.289167662761366,0.242349724370899,-0.107499450407553,0.265805820729252,-0.107499450407553,0.909716628404547,0.622675750989303,2.30071352465455
15172,1496,0.0652371704906572,0.0692323923781098,-0.0381418720093549,0.0536546066404245,-0.0381418720093549,0.196471971687634,-0.0182921947702561,2.17761445316334
15247,2564,0.271314512392884,0.191507196715693,-0.167717690084493,0.252054236053747,-0.167717690084493,0.945384718661074,0.61153891065429,2.13486040760049
15261,349,-0.0485495042577801,-0.0368915404556293,-0.177289598423496,0.0546311020017613,-0.177289598423496,0.0365601061308693,-0.983157299625601,3.20816949803205
15319,2069,0.302089131264065,0.311849217722378,0.0232621007132615,0.1057364308014,0.0232621007132615,0.552905253656475,-0.251526600460548,2.71347246608268
15334,4853,0.355698627010797,0.350233596289881,-0.0508050852475411,0.239011679378671,-0.0508050852475411,0.973001460820612,0.286603462944771,2.3340480239065
15362,1049,0.0922832018268545,0.0948923602120435,0.0368250422344079,0.0221785642194509,0.0368250422344079,0.134471233703351,-0.541335345900443,2.52467305524992
15406,477,1.05346038450099,1.12334205700534,0.700881453741443,0.19575649556749,0.700881453741443,1.38652576906961,-0.322443720017946,1.78837164688155
15508,4502,0.254521595289245,0.236922476215659,-0.264837689557336,0.28888539163067,-0.264837689557336,1.02229455617171,0.155558223283354,1.90964084006019
15509,3897,0.237555306358376,0.224996677270281,-0.0113478324232136,0.0928295480433858,-0.0113478324232136,0.519063837450526,0.346156157413563,3.22641187737249
15521,3187,0.878224040990425,0.901486719703627,0.290749851316941,0.355418047284298,0.290749851316941,1.40264238114986,-0.169281864645378,1.40104505838997
15545,2718,0.0841511097872577,0.0812311402597665,0.00784081463422977,0.0353918586272778,0.00784081463422977,0.217980667042197,0.92233562708829,4.89489003833706
15580,321,-0.138938316815698,-0.140676306069056,-0.176259425896787,0.0227813891196943,-0.176259425896787,-0.0783986038383652,0.463450167590613,2.47745268718632
15581,2323,0.0478221721489136,0.0412470909613878,0.00269454399152964,0.0276812123636965,0.00269454399152964,0.145650421227776,1.54425161467297,5.06197047875378
15582,2685,0.0701812853305164,0.0729233690369975,-0.00132055429561759,0.0263958324797316,-0.00132055429561759,0.125974054007154,-0.317995123866647,2.43312599804333
15598,4814,0.0301933650750041,0.0306705748372885,-0.0328332138611224,0.0382136279252782,-0.0328332138611224,0.262788217212176,1.77357266554503,9.3626867440039
15613,1512,0.0421900893641387,0.0398415942249611,-0.004638763517043,0.0251678264656256,-0.004638763517043,0.103842338144379,0.328053809553421,2.43816687938768
15617,1777,0.0212992061793406,0.0169000098531361,-0.014018298906939,0.017043221726636,-0.014018298906939,0.0791769675225009,1.13387224302566,3.88263286918113
15620,509,0.0231847401388621,0.0249140565516762,-0.00964183524998899,0.0138998646000007,-0.00964183524998899,0.0477809066522712,-0.497747483912189,2.22051347772992
15633,1145,0.0359624525671323,0.0325161166207729,-0.00753610177305766,0.0142777916478452,-0.00753610177305766,0.0773551554625369,0.244946158113168,2.51462708447135
15634,1861,-0.109318701679753,-0.221450870353984,-0.28312512516592,0.184017491621267,-0.28312512516592,0.313386382558283,0.915709852675942,2.34084354671123
15659,3955,0.0493944595762258,0.07098563713337,-0.289926526635841,0.118729360182347,-0.289926526635841,0.29880583637317,-1.37043193367164,4.40563183825298
15668,4668,0.231700834575105,-0.0939398703988855,-0.245487184515846,0.454750199376255,-0.245487184515846,1.04081120215066,0.452825502220235,1.31097185946444
15679,1512,0.141778537680608,0.13958968603815,0.0729603175069895,0.0265223550593377,0.0729603175069895,0.198892362776347,-0.0663282004430682,2.41968803727413
15704,1002,1.10986197113669,1.12625586641901,0.82099187061266,0.0770022765425456,0.82099187061266,1.26350216925167,-1.1665308342404,4.321352974924
15706,797,0.047784376579249,0.0472749840569503,0.0205893722346474,0.014766353041371,0.0205893722346474,0.0834768499643191,0.308490410449797,2.30544789618161
15708,2207,1.79784833073417,1.79376120563909,1.00400735468458,0.189755330813562,1.00400735468458,2.20024575565431,-0.342043783665153,3.46718814774923
15724,3453,0.075420934399875,0.0892747166645111,-0.0374756382229195,0.0399579096092153,-0.0374756382229195,0.139782473925461,-1.00780271087852,2.82728034303541
15743,1512,0.234990231074605,0.245349240432179,0.117144804661111,0.0487627665464593,0.117144804661111,0.361823641014569,-0.148724124726556,2.67031463192662
