datadate,GroupCount,mean_DD,median_DD,mode_DD,std_DD,min_DD,max_DD,skewness_DD,kurtosis_DD
2016-09-01,178,3.09359777556961,3.18560025255134,0.830603993354432,0.358080370195194,0.830603993354432,3.62507252398586,-2.01213179443836,11.0066819164754
2016-09-02,178,3.09495241495103,3.18761774822472,0.833800597703646,0.357349691027708,0.833800597703646,3.62428697213729,-2.02617473452532,11.0635038334465
2016-09-06,178,3.09788469388239,3.19107480013544,0.91432959668233,0.351981509583671,0.91432959668233,3.60217721257494,-1.96585976320494,10.4540038271971
2016-09-07,178,3.10051924055381,3.18731106724865,0.933917331283362,0.351120944082759,0.933917331283362,3.61425866641782,-1.93545160649299,10.2559760467929
2016-09-08,178,3.10169193298976,3.19189489273669,0.977613297281169,0.348773954432327,0.977613297281169,3.61191495740349,-1.90111166006904,9.890002856701
2016-09-09,178,3.09424707444264,3.18315484965296,0.997771647989922,0.347504126600572,0.997771647989922,3.57695069797504,-1.85644417637297,9.57277628157778
2016-09-12,176,3.08790936364072,3.18092509880697,0.990375040373497,0.345299459109199,0.990375040373497,3.58767054824746,-1.87550027447572,9.86187968650072
2016-09-13,178,3.0826243744705,3.17632469318383,0.997888236419144,0.346655003344666,0.997888236419144,3.58300303098051,-1.82642033470951,9.49226815358052
2016-09-14,177,3.08342477165775,3.1785808079096,1.00538059696056,0.348890615783216,1.00538059696056,3.59231970633993,-1.81881472634363,9.25796954324555
2016-09-15,176,3.08340601482995,3.17217001293446,1.00962848019582,0.349335041200767,1.00962848019582,3.59303716031279,-1.82514361472561,9.23413753608262
2016-09-16,176,3.08213614447678,3.17337895466128,1.00338837458718,0.349055876924664,1.00338837458718,3.59737864247799,-1.83316534516247,9.31065714881009
2016-09-19,177,3.07982762731796,3.16764825299782,0.961294241934829,0.347030174399487,0.961294241934829,3.58549102259162,-1.92810448872403,9.98972090182472
2016-09-20,177,3.00637142628208,3.09250056502423,1.25071148330779,0.330036117140606,1.25071148330779,3.54782398039507,-1.45552154244119,6.71617439754855
2016-09-21,178,3.0520190807164,3.13210362554264,1.32675354594632,0.334949402499907,1.32675354594632,3.57587944818144,-1.3866116612663,6.1972650779282
2016-09-22,178,3.0570581870344,3.15294207328686,1.33431892017366,0.334969045175363,1.33431892017366,3.56011354831365,-1.42228703221524,6.22397283855503
2016-09-23,178,3.06212201483363,3.15425465272263,1.36282268311841,0.336308633863266,1.36282268311841,3.56875351714587,-1.38817082580845,5.97477238163605
2016-09-26,178,3.05466714908058,3.14396958626542,1.38145269957323,0.335008568511154,1.38145269957323,3.56702005199311,-1.34861211812895,5.8048685744365
2016-09-27,178,3.05360104269509,3.13741740967738,1.36584209267036,0.335363522420307,1.36584209267036,3.57705316116657,-1.33757083729545,5.86911322559747
2016-09-28,178,3.05563578801949,3.13722179612812,1.3588886881566,0.333480107135599,1.3588886881566,3.57560529162287,-1.36456341419715,6.03071608943245
2016-09-29,178,3.06138502717099,3.14213203733686,1.70851555330332,0.317774100357428,1.70851555330332,3.57885771309579,-1.07846973620502,4.2398523732002
2016-09-30,164,3.05769237287957,3.14263089145837,1.68343813710557,0.322333078561719,1.68343813710557,3.57177942764162,-1.0805758677956,4.35918343299166
2016-10-03,166,3.05596276995077,3.14596237503634,1.66229483659977,0.329274959376201,1.66229483659977,3.57762653785972,-1.10326813172469,4.32861040698475
2016-10-04,166,3.05810294102715,3.145495148902,1.6546164652917,0.329179448218031,1.6546164652917,3.57885949411736,-1.11019828436896,4.36928669535452
2016-10-05,166,3.05972801906153,3.14407498678962,1.66118280327552,0.329893343769326,1.66118280327552,3.57654401268219,-1.10345329002881,4.33662434934451
2016-10-06,166,3.06304825287993,3.149411917631,1.6565419509003,0.330487284166162,1.6565419509003,3.5765898298933,-1.11873298186544,4.39514461717903
2016-10-07,166,3.06114091053132,3.15089737403426,1.63882566150259,0.331448189439505,1.63882566150259,3.56874798801572,-1.13055353889649,4.45199597098008
2016-10-11,166,3.06077235019414,3.15075062787218,1.61837630957454,0.33183290840838,1.61837630957454,3.57350758130322,-1.14518604913721,4.53669438223698
2016-10-12,165,3.06050885348322,3.15266645675535,1.62155363024809,0.332257471632043,1.62155363024809,3.57510729660032,-1.16202162982335,4.5658615769624
2016-10-13,166,3.05673765550379,3.14702558268619,1.61061005871418,0.329933088354042,1.61061005871418,3.57543412027141,-1.16857372065311,4.63012440538268
2016-10-14,166,3.05850509742604,3.14979390867996,1.60308696860746,0.331197389414534,1.60308696860746,3.56842120122107,-1.19039267036237,4.70153954652615
2016-10-17,165,3.05795657820628,3.15234787296119,1.61650138011566,0.331456012247542,1.61650138011566,3.57380905973513,-1.21813182649456,4.71400984143602
2016-10-18,165,3.06353486259133,3.15372881992026,1.60269157747184,0.329797924988978,1.60269157747184,3.57523866702453,-1.22588084950648,4.80327825387237
2016-10-19,165,3.06760240988924,3.15878361111709,1.64653717291478,0.326806494250975,1.64653717291478,3.57544319320567,-1.21682070914408,4.68546491295614
2016-10-20,165,3.06967954769824,3.16307171463867,1.61549107746774,0.32792203018618,1.61549107746774,3.5755634809492,-1.24779509638888,4.84765250093183
2016-10-21,165,3.07211038039854,3.1588295983872,1.63209338244733,0.326789989731729,1.63209338244733,3.56841484037325,-1.22005125813748,4.79584705275019
2016-10-24,165,3.07470322931714,3.16421125625752,1.66309550449869,0.325283428917786,1.66309550449869,3.5662760653204,-1.22735344714729,4.72700327657687
2016-10-25,165,3.07450191262549,3.16451404335705,1.67219704030371,0.325704983947057,1.67219704030371,3.56085385311918,-1.20506648265248,4.63286114069318
2016-10-26,165,3.07279654681023,3.16453387677482,1.64164022865979,0.32602257510979,1.64164022865979,3.55898643190625,-1.22903501063078,4.76974413402645
2016-10-27,165,3.07251858752856,3.15670340695637,1.6536873995754,0.32462665850946,1.6536873995754,3.55969028744618,-1.22870356456949,4.72152821598466
2016-10-28,165,3.07106138432286,3.16103013337017,1.71688602050303,0.322842699313021,1.71688602050303,3.56898957052752,-1.15955768505758,4.39194973469108
2016-10-31,166,3.07105094108972,3.16635813184765,1.74720631023456,0.323947192060832,1.74720631023456,3.57095590499952,-1.1592410057556,4.26069335921781
2016-11-01,166,3.06872955887218,3.16660458232596,1.71664974936058,0.326495511324474,1.71664974936058,3.57164874366217,-1.18335844530182,4.36271656403019
2016-11-02,166,3.06615741738963,3.15653846083254,1.76273199948122,0.325123635803434,1.76273199948122,3.57006787346421,-1.13658802592912,4.15441397905041
2016-11-03,166,3.06602014260247,3.15706527902899,1.75767715766885,0.325957353945527,1.75767715766885,3.56982216772663,-1.15042539203372,4.2068387018043
2016-11-04,166,3.06500130506286,3.15290936250626,1.75208870406763,0.325679190418707,1.75208870406763,3.56978266944856,-1.15541803704134,4.25113717856033
2016-11-07,166,3.07173375799033,3.16036567166882,1.74567514704365,0.325458114880872,1.74567514704365,3.56966524950936,-1.1803100137266,4.33236701419787
2016-11-08,166,3.07117664005918,3.16358996668261,1.7587994265605,0.326706425852054,1.7587994265605,3.56981751823063,-1.16696518122132,4.23821768600737
2016-11-09,166,3.06809168292124,3.15781539188397,1.7582636132671,0.327057984708311,1.7582636132671,3.5698613567324,-1.15318433580987,4.20967822210395
2016-11-10,166,3.07501641822245,3.15693719481438,1.76316803827374,0.326043265920623,1.76316803827374,3.54452017029522,-1.17318589354091,4.24258011523195
2016-11-14,166,3.06207501228673,3.14192725612337,1.77304509321205,0.328187173012308,1.77304509321205,3.54130589176255,-1.09149314533011,4.0517506115012
2016-11-15,166,3.06565259697517,3.15224038023802,1.80821095043779,0.327255917258005,1.80821095043779,3.54381442677398,-1.09680044092351,3.9914972597786
2016-11-16,166,3.06668345758681,3.15013122849444,1.81584980186314,0.32751815174967,1.81584980186314,3.54784935540115,-1.05449512371698,3.9276400861692
2016-11-17,166,3.06549295805946,3.15017780831485,1.82502792530032,0.327152966379545,1.82502792530032,3.5486797479501,-1.04257152017225,3.87451403809319
2016-11-18,166,3.06131043608224,3.14941882159783,1.83803170565839,0.327407907099401,1.83803170565839,3.54931810793258,-0.995936748583419,3.73113963555287
2016-11-21,166,3.06190859484199,3.14903835613251,1.83016326339288,0.327906616250523,1.83016326339288,3.55238617683569,-0.999234926314972,3.7226978086842
2016-11-22,166,3.06568276928238,3.15596507785463,1.83469413265278,0.325189463492617,1.83469413265278,3.54960974124707,-1.01747198040323,3.8070848072992
2016-11-23,166,3.0645458737465,3.15631428100144,1.86087857163904,0.325344927142,1.86087857163904,3.54528676762901,-0.999313734222168,3.6899874453819
2016-11-25,166,3.06729771837031,3.15330838120584,1.93684728710622,0.322282679420194,1.93684728710622,3.56569443907014,-0.962510905543666,3.56003930571375
2016-11-28,166,3.06447461318328,3.15361760374537,1.83185350893457,0.321046679410817,1.83185350893457,3.56109784991327,-1.03304443584912,3.87953227364172
2016-11-29,166,3.06419454965568,3.14332409052039,1.68108929903736,0.324871993120524,1.68108929903736,3.56231135569466,-1.126593503433,4.43701637434066
2016-11-30,166,3.06848988901213,3.14749075143534,1.64058197152337,0.325560913570573,1.64058197152337,3.56129073652298,-1.16728540808425,4.66951003734896
2016-12-01,166,3.06924368130585,3.14887933298882,1.6446423010711,0.325381568624216,1.6446423010711,3.5652714420489,-1.1644952035002,4.65825033777969
2016-12-02,166,3.07230964964676,3.14922237615615,1.64267490658358,0.323481216242649,1.64267490658358,3.54459362551087,-1.18275312028227,4.75948047059028
2016-12-05,166,3.07485102606772,3.15166205020669,1.66028488478032,0.323188858028735,1.66028488478032,3.55588770545167,-1.18685190750101,4.71457389063502
2016-12-06,166,3.07905298782508,3.16321344202793,1.65777772435912,0.320736674178384,1.65777772435912,3.56273221938705,-1.22590748637194,4.85961419453779
2016-12-07,167,3.08594702989971,3.17989680517753,1.65961880789878,0.320010047478641,1.65961880789878,3.56581150884649,-1.24834012449873,4.93186281353708
2016-12-08,167,3.0892565011896,3.18167973537417,1.65797030042441,0.318599119698726,1.65797030042441,3.57169956028093,-1.22783777958109,4.93451310216807
2016-12-09,166,3.09126346162605,3.18806049003491,1.65850440985133,0.318935929836384,1.65850440985133,3.58032431841181,-1.2346770645626,4.94884260784563
2016-12-12,167,3.09353781023727,3.17380452630408,1.64053441441678,0.318778472046032,1.64053441441678,3.58642173615223,-1.25714815597284,5.09958903519576
2016-12-13,168,3.09080598811618,3.18271313548863,1.64651820503407,0.329169899854268,1.64651820503407,3.59247749373518,-1.30165758635346,5.0678784229109
2016-12-14,168,3.09210829745492,3.18014949859752,1.70505403264109,0.328118975324965,1.70505403264109,3.58646468022326,-1.24110946050461,4.80006493159357
2016-12-15,168,3.09097181992427,3.17875524380203,1.75339139774575,0.326272352988673,1.75339139774575,3.59083992209292,-1.21502320106783,4.64467537218684
2016-12-16,168,3.09109025363559,3.17996487713416,1.78370184784007,0.323889161159574,1.78370184784007,3.59130668997677,-1.22073861284446,4.60796760607661
2016-12-19,168,3.09338553906662,3.1784346211299,1.7838884406813,0.32175187811086,1.7838884406813,3.57149581468731,-1.24764155197075,4.69887108275145
2016-12-20,168,3.09369624566388,3.18154963357804,1.76991102780395,0.323261002196169,1.76991102780395,3.57425908774939,-1.26371367733284,4.74643604081518
2016-12-21,166,3.09528161391175,3.18389177738779,1.75262753707825,0.327780192478051,1.75262753707825,3.60285652293497,-1.23970510662427,4.68769744454541
2016-12-22,165,3.09675698566363,3.1844686178877,1.744981197572,0.329049098333767,1.744981197572,3.57439718949401,-1.26595182552798,4.71614531302319
2016-12-23,166,3.0963569196475,3.18354123142387,1.74337397817407,0.328223257151279,1.74337397817407,3.5943046526308,-1.25909902935965,4.74427787210904
2016-12-28,167,3.09019629304071,3.18614211092601,1.64357518453981,0.348672935876605,1.64357518453981,3.59307727493229,-1.47713806922726,5.69354791161599
2016-12-29,167,3.09126008261647,3.18629674988577,1.64224828264606,0.348778504437495,1.64224828264606,3.59220014270906,-1.47430384601292,5.67275596832398
2016-12-30,167,3.09319449179822,3.18269435838087,1.72268594296793,0.344791362036141,1.72268594296793,3.59306795038422,-1.41866104517486,5.39954765696685
2017-01-03,168,3.09635850676797,3.18871462106745,1.69687347540598,0.341792072947781,1.69687347540598,3.59396340181892,-1.47216864540791,5.62957306330382
2017-01-04,168,3.10029143437399,3.1980087455803,1.63564207227745,0.342597377995687,1.63564207227745,3.59107469813214,-1.49138624562856,5.77624041573164
2017-01-05,168,3.10037984513829,3.19376012563585,1.54140663413707,0.344849795548338,1.54140663413707,3.60567479578751,-1.54147503084966,6.14381866701166
2017-01-06,167,3.1020621708814,3.19509726472864,1.41487951659916,0.348724021946203,1.41487951659916,3.59080830771191,-1.66134098722276,6.85485758643408
2017-01-09,167,3.10093287802287,3.19243466497486,1.4034713411376,0.346381524851443,1.4034713411376,3.58589143879009,-1.68457095392425,7.01868814597763
2017-01-10,167,3.09915571475591,3.19420432353461,1.39890508257228,0.345239106439706,1.39890508257228,3.58131116930408,-1.69414309877965,7.07513278585013
2017-01-11,167,3.10777674194708,3.19060328898175,2.00485553955537,0.315231646709873,2.00485553955537,3.5802865127942,-1.1329313099684,3.9869464018132
2017-01-12,167,3.10302838189179,3.18945577783981,2.00824649304925,0.323828560208333,2.00824649304925,3.59457789422327,-1.16530936337276,4.03600904614646
2017-01-13,167,3.10310647580983,3.18939323395725,1.95001679901282,0.326814169865287,1.95001679901282,3.60820076965399,-1.20769481680873,4.22766909653843
2017-01-17,166,3.10083556025425,3.20222949763828,1.8377635224282,0.327892930392169,1.8377635224282,3.57222258660144,-1.27566844015424,4.45296657663979
2017-01-18,166,3.10287804739582,3.18533016838733,2.12943903466605,0.314773559899604,2.12943903466605,3.56199777237307,-1.05927766813504,3.51475551186793
2017-01-19,165,3.10473428919695,3.18677139260147,2.11992033164882,0.30965936517725,2.11992033164882,3.55124447100167,-1.14465735361879,3.80498998349354
2017-01-20,166,3.10369968361547,3.1866315529797,2.10174020641659,0.307699782330643,2.10174020641659,3.54416181159128,-1.17598001978981,3.88930434682546
2017-01-23,166,3.10738355091781,3.19504929072604,2.13051371273871,0.307867950890502,2.13051371273871,3.54254235956444,-1.14336951645727,3.72414049586825
2017-01-24,166,3.10913723916663,3.1954722698887,2.1308725047461,0.305536416449799,2.1308725047461,3.54532879465116,-1.11966322831708,3.63675071788211
2017-01-25,166,3.11462938370221,3.20412968908213,2.13123158142498,0.30328914473733,2.13123158142498,3.53916587903592,-1.13818453223854,3.6670315528273
