gvkey,GroupCount,mean_F,median_F,mode_F,std_F,min_F,max_F,skewness_F,kurtosis_F
3813,4867,18539.1570782823,19679,22473.5,3978.93587232201,9636,28349.5,-0.45516402089776,2.29254309020353
3814,1792,1622.024609375,1557.1,2223.35,201.685860154685,1329.3,2223.35,2.01749391906586,6.72559685202794
3835,3697,23600.7304300784,23558,15109.4,7789.69643066785,12411.55,36701.35,0.259974553188408,1.76389171385664
3851,2352,17660.931547619,16467.5,17595.5,4890.56205840597,10799.5,27751,0.99275764955616,2.92654300030732
3863,664,876.263486445784,924.541,924.091,124.577997916083,660.823,999.493,-0.716231976943359,1.86898361262084
3897,1334,10335.535982009,10434.5,10620,792.592419857552,8943,11982.5,-0.130916975071372,2.37603893534876
3964,2325,2452.0204427957,2549.835,2629.8365,502.605579270881,1489.3985,3408.501,0.0258723999362424,2.15670760843917
3980,390,67863.0512820513,68897,74407.5,8887.87912911826,31021.5,76638,-2.5992676429154,11.6533382669446
4029,3681,20691.6219777234,20506,21451.5,3225.09601722299,14703,30449.5,0.437979384737062,3.11070093028525
4040,2690,4049.15033903346,4353.65,4611.3,1019.84573979895,1544.69,5575.55,-0.645144363012695,2.92126959472712
4058,1994,2237.31129287863,2337.675,1659.0625,493.144759973628,1358.3165,2988.2875,-0.37847520238824,2.02065904115764
4060,4866,26781.2716810522,26354.5,22308,11126.1435050068,12206.5,62133.5,1.92602087078937,6.27058736762464
4066,4711,12592.9656200383,12637.8,15798.5,3190.77409426243,6785.0105,19591.65,0.0187026062628396,2.08853736259848
4087,3965,19420.5021437579,19183.5,21112.5,3393.84045795385,14472.5,27049.5,0.542509408167518,2.37477290857577
4093,3468,37005.2471164937,41296,19686.5,16315.1006562342,15972.5,65403.5,0.0821847776860323,1.49544043734665
4094,785,1288.42789808917,1281.05,1281.05,113.107921667398,1111.65,1531.1,0.338353431185841,2.52482726330757
4145,2397,909.925525657073,940.033,1041.8665,149.457019507051,661.088,1143.761,-0.0720907947185439,1.7232692342708
4194,2687,7230.01618905843,7929.5,4481.5,1513.38178692718,4481.5,9211.5,-0.667583027721032,1.87860849607247
4199,4278,7137.11383824217,6412,7213,3035.91728591326,3266.5,13075.5,0.392729606968642,1.74921759827029
4213,1616,1877.93076206684,1770.9,1941.9,309.927346564925,1351.202,2389.55,0.112904946331388,1.55763097474118
4242,2466,16196.8671938362,15834,20937.5,5524.48063107345,9582.5,27224.5,0.389936912391389,1.67511016420195
4245,1412,1223.62818696884,1191.65,1195.95,162.96674685298,1028.7,2104.3,1.84481896903606,8.4739475091175
4321,3068,8556.65972946545,8435.5,7664.5,1661.06125857434,6018.5,11522.5,0.0737191700141374,1.72977496607592
4367,2668,4036.17731652924,3313.6325,8465,2417.15035783909,1402.311,9843.5,0.619913526728701,2.16972695556565
4423,2013,923.273646299054,800.8,1187.9,240.330687141957,648.5,1335.8,0.441937772230409,1.48870881454977
4439,4871,14430.1759688975,14741.1425,10442.4475,2155.80963008036,10442.4475,18358.557,-0.0978145785092644,1.81531885096423
4503,2534,83936.3606945541,81079,49924,24334.7815580137,48651,130514.5,0.328760963323791,1.85700442704832
4510,2572,1552.39288491447,1393.3,1199.5,445.737101018466,1158.65,2824.9,1.61615143579538,4.66956806936032
4598,3646,8298.88482652222,8174,5303.2325,2252.43543979493,5104.5,20144,1.1271509742376,6.07220483859962
4605,1682,932.826598692034,983.1685,815.9975,140.768148219774,711.4765,1208.587,0.0649550991005555,1.71567051842021
4611,2042,11059.3072967679,10705.5,11695.5,1035.47049142839,9758,14071.5,0.875770069250331,3.4116066795977
4622,1505,789.908751495017,795.6895,795.6895,48.7254833993265,638.691,854.967,-1.54624073299741,5.501611437928
4669,1495,1763.94062420488,1701.30762331838,1606.79071068831,297.189778004951,1007.58478969194,2415.97869442553,0.246289440340758,2.84258642154875
4674,280,107491.940130357,111535.92,111535.92,13999.4555586335,72209.3905,117261.9535,-2.03773923662895,5.42590350826557
4723,3092,212740.761966365,195435,200474,66629.5916416668,130979.5,349238,0.627401277588323,1.98714934797846
4818,355,2953.60397464789,2968.643,2968.643,394.694929373163,1984.9475,3546.378,-0.512483383697829,3.75437191058569
4839,4836,151976.136889992,156132.5,159104,20828.2788937809,115338,201174,0.116336576431259,2.51899919016848
4844,1678,1432.23710101311,1241.97,698.2975,537.325735853704,684.0175,2528.4645,0.552804151566355,2.0248977361048
4864,275,2201.94946363636,2306.2675,2443.2915,223.666712302412,1807.3955,2443.2915,-0.38673272672269,1.50370250034006
4885,2237,1977.1596459544,1915.882,2254.3965,324.68747560083,567.543,2767.399,-0.279681172725872,4.67498783150127
4941,4407,2659.59142273656,2718.35,3493.6,441.313462472801,1731.35,3641.5,-0.0925365031034048,2.20804730413305
4990,4839,3673.21294131019,3470.5,6838,1043.88802830169,2183,8216.5,2.12679724736397,7.69114876703946
5046,2021,9828.14522513607,9815.5,5963.5,2649.23070429277,5557,14512.5,0.299769681389957,2.08962888870908
5047,3274,317963.246792914,332514,182739,110600.405390263,155272,490396.5,-0.0546550960253961,1.52549661509308
5048,155,267976.051612903,254852,254852,22154.242022939,245012,307431,0.957287907618978,2.04163677088433
5071,3584,8870.11821986608,8719.9,7928.5,1549.01729228394,3475.15,11717.5,-1.27731605615455,6.54400993350951
5073,1211,122991.770024773,126804,126804,46074.8492060393,75673.5,266961.5,1.84722323581698,6.70855082242137
5087,1683,2923.67777777779,2783.55,3467.05,420.194391529613,2332,3635.45,0.199222546256312,1.51293983196737
5135,653,7265.0669785605,6895.4255,6710.992,796.179660090962,6102.4645,8838.8145,0.128678636179205,1.43671769176118
5179,1711,440.333158679136,431.628,513.5015,66.7338776139719,353.372,539.741,0.0912426356871903,1.31486046028112
5180,4599,35196.3263978039,35918.531,27052.1245,11765.924129293,15909,56541.947,0.213145907575327,1.95553413745177
5229,2701,3284.00294335431,3278.55,3091.2,504.771018084254,2109.15,4525.4,-0.121803098851365,3.43073473444568
5234,4850,9072.25435051546,9023,8523,1131.25696166693,6520.55,11047,-0.578140481443914,3.07655469569887
5301,759,1695.18429578393,1990.9265,2075.9995,430.253263238878,1083.0745,2114.223,-0.506672836744908,1.30742124909047
5439,3472,7416.73646313364,6758,5334,2453.368135318,4113,14142,0.654823272427736,2.58413566705833
5492,1375,1325.42316363636,1465.85,1486.95,400.414609182201,695.15,1906.7,-0.344758945684021,1.71823725488975
5518,3365,1509.95733462109,1459.1825,1509.707,332.468061486915,956.7965,2334.1625,0.266947061499562,2.392646524195
5543,335,1198.86733432836,1223.958,1223.958,228.673865316854,458.905,1505.293,-1.41189655144652,4.74703895356803
5568,291,30958.4175257732,36203.5,36313,8843.79518616859,11707,36615,-1.53327841907566,3.73900458400246
5597,1702,2404.38470152762,2463.84,2121.9595,262.569835440308,1881.747,2870.291,-0.423115292705388,2.18457199428168
5600,3405,12106.2054399413,12093.5,13041.75,1634.17628100955,6594.3515,17037.45,0.339468414657618,4.73280897962238
5606,1234,63079.4813614263,63417,63417,3655.61463290923,56300,70477.5,-0.0777255189792007,2.28285352170308
5643,689,11789.9738751814,11790.5,11655,545.951230132125,11030.5,13630,1.0847528477525,4.96996947990636
5650,4869,52487.0815244404,51461.4185,49123.4075,8430.97533428367,39362.459,73214.861,0.44639715662969,2.45699918096306
5680,4787,20553.1196991853,19658,7417,8133.45149453411,5377.5,45389.5,0.646665138768089,3.38081871048672
5691,733,55377.4428526602,56519.676,65850.325,6785.46404207446,44041.028,65850.325,0.113971370995156,1.50488133938891
5723,263,4275.0855513308,4314.5,4314.5,108.815005579626,4078.5,4393,-1.03579589562263,2.55912995993149
5742,4492,10857.8568824577,10170,9188.5,2438.62686217288,8868,23231.9885,3.31270353208487,15.1591631641177
5750,1722,1464.92334059234,1265.4785,1330.588,338.922418708814,1102.7635,2054.3565,0.51088991519787,1.51071757435237
5783,1413,714.298022292993,744.525,1001.2865,198.752068628193,436.128,1021.9905,-0.0757653067547975,1.54082309893909
5860,266,3854.43383458647,3920.35,3920.35,213.872804294839,3480.6,4156.25,-0.288010964077522,2.11642658402593
5862,1703,639.092993540812,650.7985,640.918,40.600078364822,562.141,715.0815,-0.397294558319323,2.10902956469621
5878,1389,4200.73182685384,3986.738,6468.9545,1127.92902191757,2615.385,6468.9545,0.378756759579723,2.04630238027574
5959,434,5966.57857142856,5177.35,5076.1,2022.65580790253,4597.05,10601.85,1.6738458241596,3.99937572897744
6008,2699,11692.0096331975,9950,8785,4702.44036183904,6833,24487,1.51585140250304,4.1349404686461
6034,459,392.885249455338,386.8195,391.318,25.0327815200671,355.9835,455.625,1.42079231299836,4.69007053498268
6066,4872,63625.0324302135,66086,66571.5,10157.4683088384,45044.5,89613.5,0.222142164204996,2.73730633721502
6078,1516,1156.57698416886,1178.8215,1105.5215,157.629443039144,926.1645,1462.7725,0.200179310552123,2.01170123581578
6081,1874,6188.43783351121,5814,5814,1469.65924260673,3766.5,9496,0.260698014696934,2.16298055774836
6097,1738,1658.32296576525,1659.1035,1559.7085,291.107840020764,1146.65,2192.55,-0.0223058950209636,2.0146668777232
6104,4872,14257.5591133005,14926.5,14252,2202.10451015736,9550.5,18529,-0.473499512411855,2.37087805866161
6135,1743,7316.14293890281,6984.21007465888,5465.43702226653,2314.99390178415,3573.45971563981,11704.6999417362,0.179943696325972,2.05121662190043
6136,4683,8329.81194480031,8135.65,7658.15,878.010669885493,6982.5,12091,1.84685943509955,6.96835760459227
6266,3031,28091.4018475751,29513,30209.5,10212.2153583069,13513.5,43486,-0.0330944548922576,1.47243712066753
6268,937,18436.757203842,19333.5,20698.5,2168.48464533787,15264,27111,-0.141112334303424,2.72338931126529
6307,402,5578.12313432836,3457,8539,2828.60795079292,2820.5,14957,0.853420767663056,3.35039240717393
6334,517,3202.27862669246,3261.7,3080.1,323.378472213794,1881.45,3645.2,-1.59744670842064,7.80431154731689
6335,343,1639.11501457726,1783.3,1604.65,294.319281370549,830.95,1808.75,-2.15460620602684,6.02482926903523
6338,1661,2577.35829861529,2442.098,2110.733,389.965323655187,2047.4815,3358.274,0.168138685248508,1.52508332278743
6375,3506,6674.97681118084,6433.75,6457,1047.16685717783,3245.7,9433,1.01002159948492,3.6097474569555
6435,2163,7405.30681923254,7099.9,6291.1,997.27076614589,6019.75,8974.65,0.379747112557658,1.5282864776325
6494,4470,9510.87912293058,9358.647,5606.1915,2482.4867317526,5606.1915,14067.405,0.251131525687388,1.834591242882
6502,3700,13100.9755405405,12600,10535,2345.64421899796,10346,19307,1.01521776902135,3.06371168066649
6506,3505,7076.75614465049,6709.878,4961.282,1559.93851146763,4797.469,9972.7715,0.176256936144242,1.72203067839301
6512,737,3792.35684803257,3811.305,3811.305,345.012548029682,3378.613,4748.27,0.639767527500039,2.45391038252356
6529,399,1197.65856265664,1189.513,1180.6055,99.9405036781486,794.4845,1350.4025,-2.23111864650122,11.2462125649588
6649,1772,1248.77344808127,1289.8,1258.4,159.61706789793,944.35,1463.95,-0.547553849273639,1.96773578387546
6653,1984,3626.2745080645,3974.648,2447.98,1152.76966992627,1754.5605,5324.333,-0.121670987594478,1.39548347298502
6669,4535,4103.72175402424,3624.2465,2867.8675,1892.75925132292,1649.8145,9123.8775,1.17385141995226,3.49617078915341
6730,2722,9756.32900440853,9136.4,7370.75,2396.51883388778,6314,17792.3,1.02235867789134,3.81491269631807
6733,2537,2681.72623117856,2875,4227,803.97411794263,1320,4285.5,-0.018855681339788,2.17087201192925
6742,2063,67068.270213524,61033.5,42583.574,17508.8906747785,42583.574,91016,-0.0111716281369889,1.28317953326036
6768,2448,954.635978349674,986.563,1411.0335,177.734110492479,619.879,1411.0335,0.369901462292044,3.01070803803466
6771,1290,5031.02789937607,4922.86995515695,4922.86995515695,570.569349707722,4039.09280811698,5966.42378889326,0.149127337929943,1.83516917916235
6774,3702,18797.7081307401,16682,15450,4231.39565049279,13447,30044,0.283139379862102,1.51549743809801
6781,4827,29683.665123265,28715.5,32340.95,2710.43536835985,26176,36360.85,0.849562904385758,2.59427126927357
6821,3641,830.047116176871,811.65,811.65,159.238740497398,576.8,1197.1,0.417596954720205,1.91475945732557
6829,3603,10941.8905788232,11326.5,9116,3781.51426338206,4404.727,18957.5,0.119505518981592,2.048061738702
6865,871,1024.68065901263,965.532,879.73,205.485481015788,756.4125,1405.5425,0.462744490959883,1.62405471876927
6946,3231,6190.78861033736,5856.5,7969,2029.47050035277,2459.5,10822.5,0.443648771913382,2.72050928496034
6972,1609,513.453039154754,496.823,564.571,69.4563589570659,415.4205,701.86,0.304178226740139,1.87990775272253
7017,3256,11844.19502457,10727.5,10325,3872.44963440671,6347,21704,0.732284841594127,2.52264668549792
7063,1148,3181.22473867596,3154,3154,179.390163828205,2806.5,3574,0.522291117416785,3.20327633738015
7065,4164,7849.49459654179,7206,8084,2446.70652083449,5637.5,15399.5,2.06377378417392,6.5033108222377
7085,3647,4312.02016863175,4327.5,4605,592.520522348865,2697.995,5567.5,-0.21044049259014,3.12339657799674
7114,2977,34975.9287371514,32654.1615,27671.296,7579.79221874288,26052.1525,54509.6375,0.919040404576664,2.73405966699544
7116,4846,2190.18762360709,2117.657,1851.4615,549.486234352487,1303.954,3528.6435,0.40372261540765,2.35473890077171
7154,4849,12812.5530109301,10211.6,8164.85,6455.87510778857,6642.3,33324.05,1.60825228615677,4.79734037970995
7163,1304,3338.02644861963,3463.4195,3703.773,529.597934759671,2261.335,4365.331,-0.226553348705601,2.3227799330822
7171,4872,24399.6264675698,18834.5,43442.5,13371.3673360137,6045.05,48580,0.442313217322785,1.67179662109567
7186,1713,6787.59454173964,7235.9,4629.95,2193.71632728457,3532.2,10453.6,0.00815413426255609,1.65835708665629
7228,4567,13466.7631048829,9835,24252,9583.61258131277,2984.25,32305.5,0.732729686576524,1.92902788297761
7257,2011,17505.4569119841,17310.9,20481.65,1535.09134296975,14883.3,20481.65,0.182373408056341,2.10358223125215
7267,1956,545992.916666667,500346.5,500346.5,190796.715184247,319665.5,921720,0.704105472929712,2.11107480214656
7343,487,2337.78357289528,2310.5,3030,687.716024943554,1442.9,3242.5,-0.0391880525216501,1.34396338385405
7366,1665,13237.2066717718,12525.662,15375.9795,1901.99317797177,10817.9245,16052.5455,0.159077560371348,1.4465810704328
7435,2546,8895.08739198743,9190,9835,1566.95152216381,6220.5,11466.5,-0.133654912654206,1.65602493914718
7471,4863,45928.5516940162,46074.1305,35967.8355,5774.84242942952,32638.6205,56745.3095,-0.315264763403782,2.52116708775671
7647,3653,1632935.30221736,1665546.5,1457865,224899.305101989,1051093,2195869.5,-0.547874782739535,3.62732799409931
7652,824,18397.5582257281,18347,18864,1577.07658478805,15846.5275,23072,0.814467726005039,3.63703439769312
7733,1396,1537.99458846705,1495.841,1476.513,166.44648652464,1290.557,1928.427,0.876271582640269,2.9677254005071
7750,2850,4985.21280701754,5093.5,5289,458.072803481899,4097.5,8966.5,3.38873629573419,35.1240672128041
7769,532,11327.6656484963,11186.805,11407.548,826.660436852673,10375.3925,13585.3065,1.45440779815018,4.54408334169609
7824,1198,3478.35896410684,3413.692,3269.684,209.324563578827,3141.812,4072.5775,0.461384162119475,2.46193831289335
7866,2672,1473.36350411677,1418.682,1599.46,355.040781717222,916.351,2164.0565,0.224050053503333,2.00763118838375
7875,3747,3358.34012503338,3358.45,3499.7,334.752059809133,2701.3,4080.5,0.121593140254419,2.28994891094436
7881,937,4274.3104375667,4183.5,5839.5,937.294030637173,2497.57,6003,0.387760878887943,2.33584041367855
7906,4696,5288.77816226575,4014,2645.35,3257.16016596747,2005.45,16326.5,1.33917640593631,4.24731992304216
