date,Pi,Pi_hat,epsilon_101
1974-09-30,1.3930573535947,0.846542163976133,0.546515189618567
1974-10-31,0.787405643090587,0.975818473942823,-0.188412830852237
1974-11-30,0.975617494536466,0.898706991314407,0.0769105032220591
1974-12-31,0.77369825021524,0.896886972888197,-0.123188722672957
1975-01-31,0.767758089903433,0.839823961377626,-0.0720658714741925
1975-02-28,0.571974867278713,0.798351681812246,-0.226376814533533
1975-03-31,0.379507096855153,0.715306176194667,-0.335799079339513
1975-04-30,0.378072283990615,0.604157954774251,-0.226085670783636
1975-05-31,0.188501469577143,0.526178165260324,-0.337676695683182
1975-06-30,0.750472565406779,0.41936636140787,0.33110620399891
1975-07-31,0.930239266231341,0.50008899253151,0.430150273699831
1975-08-31,0.36968618813262,0.606106356847484,-0.236420168714864
1975-09-30,0.735297430525873,0.525221008117682,0.210076422408192
1975-10-31,0.547946576462557,0.56978425809985,-0.0218376816372934
1975-11-30,0.72595600128041,0.549122964345182,0.176833036935228
1975-12-31,0.54102927282477,0.583887082638235,-0.0428578098134644
1976-01-31,0.359066813072854,0.557055643366459,-0.197988830293605
1976-02-29,0.179051077378829,0.488048526973392,-0.308997449594563
1976-03-31,0.178731057409588,0.390139978447362,-0.211408921037774
1976-04-30,0.178412179350139,0.321709734128945,-0.143297554778806
1976-05-31,0.53333459753626,0.273856159130142,0.259478438406118
1976-06-30,0.530505222969332,0.338522699623996,0.191982523345336
1976-07-31,0.527705710084382,0.382879247454376,0.144826462630006
1976-08-31,0.524935588614375,0.413067328791155,0.11186825982322
1976-09-30,0.522194398115185,0.433373702601787,0.0888206955133974
1976-10-31,0.519481687710393,0.446790471760576,0.0726912159498173
1976-11-30,0.344827927891592,0.455406049984554,-0.110578122092962
1976-12-31,0.515022597631586,0.413161027781193,0.101861569850393
1977-01-31,0.512383699986947,0.430700032735983,0.081683667250964
1977-02-28,1.0169579169629,0.442213396424175,0.574744520538727
1977-03-31,0.504626806762444,0.589669573972681,-0.0850427672102367
1977-04-30,0.668898815079649,0.551033500140623,0.117865314939026
1977-05-31,0.332779009267475,0.569455112538876,-0.236676103271401
1977-06-30,0.49710127220204,0.489439943375988,0.00766132882605186
1977-07-31,0.49464239353254,0.478992134870489,0.0156502586620509
1977-08-31,0.492207720542846,0.471019971784944,0.0211877487579016
1977-09-30,0.326797676461601,0.464782539287714,-0.137984862826113
1977-10-31,0.488202759730854,0.414724009849175,0.0734787498816789
1977-11-30,0.647251450561752,0.424380391133593,0.222871059428159
1977-12-31,0.482704074831594,0.475067689505559,0.00763638532603578
1978-01-31,0.640002184546772,0.464981948025007,0.175020236521766
1978-02-28,0.477327875265759,0.501405205867328,-0.0240773306015688
1978-03-31,0.632913505164753,0.481880473172576,0.151033031992177
1978-04-30,0.785549994030883,0.511241978004732,0.274308016026151
1978-05-31,0.93458624182376,0.573912020045437,0.360674221778323
1978-06-30,0.772204609391032,0.658837195167156,0.113367414223876
1978-07-31,0.76628727455691,0.673248489202534,0.093038785354376
1978-08-31,0.608829886725536,0.681672788011726,-0.0728429012861902
1978-09-30,0.906350615334691,0.644045804773044,0.262304810561647
1978-10-31,0.898209631582759,0.699989932325798,0.198219699256961
1978-11-30,0.594355390084814,0.736790430062549,-0.142435039977735
1978-12-31,0.590843668616649,0.678519379277642,-0.0876757106609934
1979-01-31,0.879771070352913,0.636874873475967,0.242896196876946
1979-02-28,1.01671173554442,0.687640267501085,0.32907146804334
1979-03-31,1.00647866161408,0.760913648919954,0.24556501269413
1979-04-30,0.996449525943173,0.809232189732927,0.187217336210246
1979-05-31,1.12677248463425,0.840188181163625,0.286584303470625
1979-06-30,1.11421765532418,0.897805716913122,0.216411938411058
1979-07-31,1.10193952496105,0.934554685553124,0.167384839407924
1979-08-31,0.954335804689992,0.956813497283299,-0.00247769259330688
1979-09-30,0.945314264375533,0.931565919125822,0.0137483452497111
1979-10-31,1.0695289116748,0.9114499282308,0.158078983443995
1979-11-30,1.0582109330537,0.931730561811281,0.12648037124242
1979-12-31,1.17725362252672,0.942759498720896,0.234494123805823
1980-01-31,1.42029501779933,0.983350746103413,0.436944271695919
1980-02-29,1.27390257774297,1.07883925264708,0.19506332509589
1980-03-31,1.38280016072919,1.10504192789909,0.277758232830102
1980-04-30,0.993796999013271,1.15342149118478,-0.159624492171504
1980-05-31,0.984017780151114,1.07970519825211,-0.0956874181009929
1980-06-30,0.974429147467814,1.02554787122122,-0.0511187237534066
1980-07-31,0.121138718629709,0.985095693607989,-0.86395697497828
1980-08-31,0.72376673002306,0.721085438327461,0.00268129169559905
1980-09-30,0.837826564599772,0.703314870612973,0.134511693986799
1980-10-31,0.948998818484821,0.722426757685455,0.226572060799366
1980-11-30,1.05696814896876,0.766485348874478,0.290482800094286
1980-12-31,0.930239266231363,0.827072155975857,0.103167110255507
1981-01-31,0.921665510492405,0.834346122922433,0.0873193875699722
1981-02-28,0.913248356327247,0.83705444735078,0.0761939089764669
1981-03-31,0.679504313282881,0.836619147068813,-0.157114833785932
1981-04-30,0.562747686572839,0.771729134529776,-0.208981447956937
1981-05-31,0.6711434587987,0.694173612843519,-0.0230301540448189
1981-06-30,0.887908164112992,0.669989547618581,0.217918616494411
1981-07-31,1.09891215755952,0.713003241406351,0.385908916153166
1981-08-31,0.762115828107257,0.801330354079011,-0.0392145259717541
1981-09-30,0.971405372047307,0.769923472537743,0.201481899509564
1981-10-31,0.321716095177576,0.805830045645994,-0.484113950468417
1981-11-30,0.427351077738186,0.651376825307085,-0.224025747568899
1981-12-31,0.319319057915499,0.572754030823435,-0.253434972907936
1982-01-31,0.318302656012111,0.488023504750824,-0.169720848738713
1982-02-28,0.317292704057749,0.428599324157896,-0.111306620100147
1982-03-31,0,0.386841181961016,-0.386841181961016
1982-04-30,0.316289140850822,0.270021673131082,0.0462674677197398
