date,Pi,Pi12,EPi1,EPi12,dEPi12,EPi13,dEPi13,innov,e1,e12
1955-09-01,0.485347228642889,0.149086870700577,0.0301367616195981,1.70373400078015,-0.181907289750887,2.05897777437116,0.0956032178155317,0.35524377359101,0.455210467023291,-1.55464713007957
1955-10-01,-0.111794310134128,0.373552918508745,0.202574111173057,1.21441332354485,-0.489320677235296,1.89431916342876,-0.164658610942399,0.679905839883907,-0.314368421307186,-0.840860405036107
1955-11-01,0.223463780141636,0.372717539192221,0.101900165544535,2.00397564350904,0.789562319964192,1.46515117244132,-0.429167990987439,-0.538824471067724,0.121563614597101,-1.63125810431682
1955-12-01,-0.0372093027548852,0.372856509513881,0.153266118674693,1.86269507032842,-0.141280573180622,2.12057848977654,0.655427317335223,0.25788341944812,-0.190475421429578,-1.48983856081454
1956-01-01,-0.148975818986719,0.223880690527151,0.102017283285413,1.85535773744618,-0.00733733288224259,1.99130963237968,-0.129268857396858,0.135951894933505,-0.250993102272132,-1.63147704691903
1956-02-01,0.111752665755876,0.1490313241559,0.0405873716581186,2.18726685776392,0.33190912031774,1.97782065276523,-0.0134889796144548,-0.209446204998689,0.071165294097757,-2.03823553360802
1956-03-01,0.111627918568192,0.372578672425602,0.0847187728230549,1.78313798971382,-0.404128868050099,2.25406761693383,0.2762469641686,0.470929627220009,0.0269091457451372,-1.41055931728822
1956-04-01,0.148643654273415,0.521222326699025,0.108613274582123,1.77771948340699,-0.00541850630683061,1.90460054934687,-0.349467067586962,0.126881065939877,0.0400303796912922,-1.25649715670797
1956-05-01,0.370645346484874,0.966550275609517,0.132679056452424,1.6221629657761,-0.155556517630895,1.89471201750903,-0.00988853183783545,0.272549051732936,0.23796629003245,-0.655612690166579
1956-06-01,0.442968609158804,1.63390192580749,0.213389384318649,1.24212799440122,-0.380034971374877,1.756215230632,-0.138496786877036,0.514087236230778,0.229579224840155,0.391773931406277
1956-07-01,0.51432883403026,1.96120994602193,0.280678281178853,1.79223359018085,0.550105595779628,1.42353171473099,-0.332683515901005,-0.368701875449855,0.233650552851407,0.168976355841087
1956-08-01,0.0732600765366435,2.18405868171687,0.339320678369107,1.41965828629218,-0.372575303888661,1.88730046982471,0.463768755093716,0.467642183532522,-0.266060601832464,0.76440039542468
1956-09-01,0.146359338237657,1.84507079131166,0.231745568716002,2.39562258029649,0.975964294004306,1.55851099254426,-0.328789477280444,-0.837111587752227,-0.0853862304783448,-0.55055178898483
1956-10-01,0.583304606849294,2.54016970829507,0.198803796768325,1.79632876395962,-0.599293816336867,2.39105350524804,0.832542512703776,0.594724741288416,0.384500810080969,0.743840944335442
1956-11-01,0,2.31670592815344,0.313993163198755,2.08980103340368,0.293472269444053,1.87218067023282,-0.518872835015217,-0.217620363170855,-0.313993163198755,0.226904894749761
1956-12-01,0.435256399884194,2.78917163079252,0.200317031289891,1.77776409388501,-0.312036939518667,2.1228687044789,0.250688034246077,0.34510461059389,0.234939368594303,1.01140753690751
1957-01-01,0.144665486350937,3.08281293613019,0.268210310500672,1.40027034279611,-0.377493751088903,1.8512294875694,-0.271639216909495,0.450959144773297,-0.123544824149735,1.68254259333408
1957-02-01,0.468722689775676,3.43978296015,0.220029080453557,1.64857765119508,0.248307308398973,1.52186862801664,-0.329360859552763,-0.126709023178438,0.248693609322119,1.79120530895492
1957-03-01,0.215594765506811,3.54374980708864,0.288246052778313,1.7818630053699,0.133285354174818,1.73269422581826,0.21082559780162,-0.0491687795516365,-0.0726512872715015,1.76188680171874
1957-04-01,0.250941160542571,3.64604731335779,0.252248087091095,1.91849005525922,0.136627049889324,1.84551090907074,0.112816683252481,-0.0729791461884792,-0.00130692654852388,1.72755725809856
1957-05-01,0.250313021811848,3.52571498868477,0.242835852748507,2.38885043499839,0.470360379739165,1.96184720441513,0.116336295344391,-0.427003230583253,0.0074771690633407,1.13686455368639
1957-06-01,0.392087474323666,3.4748338538496,0.237550022148567,2.77213226637701,0.38328183137862,2.36618287421049,0.404335669795355,-0.405949392166518,0.1545374521751,0.702701587472596
1957-07-01,0.284192020758078,3.24469704057742,0.275856734350724,3.09805559403647,0.325923327659466,2.69420289684881,0.328020022638323,-0.403852697187661,0.00833528640735487,0.146641446540944
1957-08-01,0.318753590235093,3.49019055427584,0.265895117207127,2.51924960579498,-0.578805988241498,2.97171954861408,0.277516651765266,0.452469942819102,0.0528584730279662,0.97094094848086
1957-09-01,0.141342779714694,3.48517399575288,0.270561974463918,2.33988938638498,-0.17936021941,2.4850797629416,-0.486639785672479,0.145190376556623,-0.129219194749224,1.14528460936791
1957-10-01,0,2.90186938890357,0.221804558637144,2.98641230901203,0.64652292262705,2.33392345259505,-0.151156310346546,-0.652488856416973,-0.221804558637144,-0.0845429201084569
1957-11-01,0.317292704057749,3.21916209296134,0.153520829435631,2.35227800706945,-0.634134301942576,2.8839233817301,0.549999929135045,0.531645374660647,0.163771874622118,0.866884085891892
1957-12-01,0.210970542384966,2.9948762354621,0.208240048773607,2.7422413225586,0.389963315489151,2.34548562196163,-0.538437759768468,-0.396755700596972,0.00273049361135907,0.252634912903503
1958-01-01,0.595344080249883,3.44555482936103,0.207505368662082,2.47017629679239,-0.272065025766206,2.67919201644006,0.333706394478432,0.209015719647666,0.3878387115878,0.975378532568639
1958-02-01,0.209278067313058,3.18611020689841,0.318361082663942,2.86775867966097,0.397582382868578,2.44763593353036,-0.231556082909701,-0.420122746130614,-0.109083015350884,0.318351527237433
1958-03-01,0.590587090926827,3.56110253231842,0.267929281758966,2.66645900677942,-0.20129967288155,2.7892843599723,0.341648426441937,0.122825353192872,0.322657809167861,0.894643525538999
1958-04-01,0.242172752849412,3.55233412462524,0.350400253244,2.6163703371691,-0.0500886696103224,2.61857629372091,-0.17070806625139,0.00220595655180489,-0.108227500394588,0.935963787456136
1958-05-01,0,3.30202110281339,0.296005613032626,2.58943806377779,-0.0269322733913131,2.5768365137522,-0.0417397799687076,-0.0126015500255896,-0.296005613032626,0.712583039035601
1958-06-01,-0.103716517508316,2.80621711098142,0.196640585909392,2.81528243826284,0.225844374485048,2.55475009086857,-0.0220864228836262,-0.260532347394264,-0.300357103417708,-0.00906532728141363
1958-07-01,-0.0692041550110805,2.45282093521227,0.109287008012793,2.76354816643286,-0.0517342718299769,2.74948472272668,0.194734631858109,-0.0140634437061777,-0.178491163023873,-0.310727231220589
1958-08-01,0.172920672519401,2.30698801749659,0.0712538445886115,2.79595534721103,0.0324071807781667,2.706765153466,-0.0427195692606817,-0.0891901937450261,0.101666827930789,-0.488967329714438
1958-09-01,-0.103716517508316,2.06192872027356,0.123355456059051,2.51862188758478,-0.27733345962625,2.73602750051365,0.0292623470476472,0.217405612928871,-0.227071973567366,-0.456693167311215
1958-10-01,0,2.06192872027356,0.0693001709289604,2.12869426689115,-0.389927620693629,2.49961411802866,-0.236413382484984,0.370919851137516,-0.0693001709289604,-0.066765546617586
1958-11-01,0.138264799074954,1.88290081529076,0.0702273860140594,2.43802668273467,0.309332415843522,2.16665314187925,-0.332960976149411,-0.271373540855417,0.0680374130608946,-0.555125867443913
1958-12-01,0.0690607762254813,1.74099104913128,0.111463436286794,2.43450807145212,-0.00351861128255049,2.42993860480439,0.263285462925135,-0.00456946664773072,-0.0424026600613123,-0.693517022320834
1959-01-01,0.137978635205374,1.28362560408678,0.112994746290375,3.07440604434113,0.639897972889016,2.42712418957647,-0.00281441522791903,-0.647281854764666,0.0249838889149991,-1.79078044025436
1959-02-01,-0.0344768146838659,1.03987072208985,0.134094525772854,2.79375019403387,-0.280655850307267,2.97543930922504,0.548315119648568,0.181689115191169,-0.16857134045672,-1.75387947194402
1959-03-01,-0.103501820521503,0.345781810641531,0.0944049231969335,3.27707464688604,0.483324452852172,2.73769453643673,-0.237744772788308,-0.539380110449312,-0.197906743718437,-2.93129283624451
1959-04-01,0.034512511127732,0.138121568919843,0.0522830068119212,2.97337994360692,-0.303694703279118,3.15361022812816,0.415915691691429,0.180230284521235,-0.0177704956841893,-2.83525837468708
1959-05-01,0.206825306405906,0.344946875325755,0.0695256067420594,2.40504379254005,-0.56833615106687,2.8962760744093,-0.257334153718857,0.491232281869248,0.137299699663847,-2.0600969172143
1959-06-01,0.240756780093644,0.689420172927708,0.129704198258227,1.91946707208723,-0.485576720452827,2.41106776789907,-0.485208306510232,0.491600695811843,0.111052581835417,-1.23004689915952
1959-07-01,0.137315503896961,0.895939831835734,0.172814075971018,1.71199996541901,-0.207467106668215,1.9995272404692,-0.411540527429866,0.287527275050191,-0.0354985720740572,-0.816060133583278
1959-08-01,0.102863029813824,0.825882189130172,0.165159964750288,1.98879533149961,0.276795366080594,1.82425955565276,-0.175267684816443,-0.164535775846846,-0.0622969349364641,-1.16291314236943
1959-09-01,0.239603058322603,1.16920176496108,0.150912441184765,1.67433878003748,-0.314456551462122,2.05549753594843,0.231237980295674,0.381158755910951,0.0886906171378382,-0.505137015076406
1959-10-01,0.341297259623994,1.51049902458508,0.183309708985491,1.66920341711026,-0.00513536292722727,1.78524314059999,-0.27025439534844,0.116039723489739,0.157987550638503,-0.158704392525177
1959-11-01,0,1.37223422551012,0.231054287714522,1.89315349495016,0.223950077839902,1.77801347122138,-0.00722966937861425,-0.115140023728777,-0.231054287714522,-0.520919269440039
1959-12-01,0.204220629179816,1.50739407846446,0.156619103346217,1.8935902398009,0.000436744850738746,1.96622519809794,0.188211726876561,0.0726349582970454,0.0476015258335996,-0.386196161336432
1960-01-01,-0.136100735537497,1.23331470772161,0.175832961328322,2.00681036319791,0.113220123397012,1.96438276872942,-0.00184242936851753,-0.0424275944684844,-0.31193369686582,-0.773495655476301
1960-02-01,0.1361007355375,1.40389225794296,0.0874724514137974,1.77221850865752,-0.23459185454039,2.05914211824077,0.0947593495113475,0.286923609583253,0.0486282841237023,-0.368326250714563
1960-03-01,0,1.50739407846446,0.117907413624464,1.52082104032925,-0.251397468328268,1.8566964890439,-0.202445629196876,0.335875448714644,-0.117907413624464,-0.0134269618647869
1960-04-01,0.441052453733001,1.91393402106973,0.0948746439026844,1.60899882716514,0.0881777868358937,1.63916712455198,-0.217529364491912,0.0301682973868389,0.346177809830316,0.304935193904584
1960-05-01,0.101505676115214,1.80861439077906,0.209820286660759,1.94669685065095,0.337698023485807,1.71163310105745,0.0724659765054669,-0.235063749593501,-0.108314610545545,-0.138082459871889
1960-06-01,0.135180824911401,1.7030384355968,0.174560529323989,2.18864723964437,0.241950388993419,1.99825883153401,0.286625730476562,-0.190388408110358,-0.0393797044125881,-0.485608804047566
1960-07-01,-0.202839826139261,1.36288310556058,0.165174774712709,2.14365487879728,-0.0449923608470923,2.20377203547411,0.205513203940098,0.0601171566768324,-0.36801460085197,-0.780771773236695
1960-08-01,0.202839826139262,1.46285990188604,0.0635110451475013,2.06084534537971,-0.0828095334175707,2.1649723306647,-0.0387997048094109,0.104126985284992,0.139328780991761,-0.597985443493669
1960-09-01,0,1.22325684356345,0.122372268586361,2.2408245242743,0.179979178894594,2.09382153373409,-0.0711507969306102,-0.147002990540212,-0.122372268586361,-1.01756768071086
1960-10-01,0.471698987813887,1.35365857175333,0.0973202063234875,2.50752150879061,0.266696984516309,2.24624355420886,0.152422020474773,-0.261277954581748,0.374378781490399,-1.15386293703728
1960-11-01,0.100789526422429,1.45444809817575,0.21663808325424,2.09169801818296,-0.415823490607653,2.47266263995811,0.226419085749246,0.380964621775151,-0.115848556831811,-0.637249920007211
1960-12-01,0.100688043411716,1.35091551240764,0.178411102098556,2.19743953064363,0.105741512460669,2.1197342391134,-0.35292840084471,-0.0777052915302279,-0.0777230586868396,-0.846524018235988
1961-01-01,0.100586764558009,1.58760301250314,0.157438942762056,1.69594919642511,-0.501490334218514,2.20899051701736,0.0892562779039614,0.513041320592247,-0.0568521782040464,-0.108346183921977
1961-02-01,0,1.45150227696563,0.145542556591065,1.86060154680083,0.164652350375713,1.7814846250981,-0.42750589191926,-0.0791169217027263,-0.145542556591065,-0.409099269835192
1961-03-01,0,1.45150227696563,0.110676759127314,1.7240271741801,-0.13657437262073,1.91961736753722,0.138132742439116,0.19559019335712,-0.110676759127314,-0.272524897214462
1961-04-01,-0.100586764558011,0.909863058674642,0.0907179645153252,2.36966151135973,0.645634337179636,1.8016397338464,-0.11797763369082,-0.568021777513336,-0.191304729073336,-1.45979845268509
1961-05-01,0.100586764558009,0.90894414711742,0.0508500692482247,2.17031471247426,-0.199346798885467,2.35007246060436,0.548432726757967,0.179757748130098,0.0497366953097845,-1.26137056535684
1961-06-01,0,0.773763322206029,0.0848196290237338,2.11592934709846,-0.0543853653758068,2.18034164208198,-0.169730818522382,0.0644122949835229,-0.0848196290237338,-1.34216602489243
1961-07-01,0.267737777071639,1.24434092541694,0.0754182872812137,1.53068069507055,-0.585248652027903,2.13369078361597,-0.0466508584660144,0.603010088545412,0.192319489790426,-0.286339769653614
1961-08-01,0.0668225885205862,1.10832368779825,0.14548954289115,1.85772301019955,0.327042315129,1.63297258919243,-0.500718194423533,-0.224750421007121,-0.0786669543705639,-0.7493993224013
1961-09-01,0.133511368296942,1.24183505609518,0.128217556457721,1.70716039291887,-0.150562617280682,1.90960071591778,0.276628126725343,0.202440322998904,0.00529381183922142,-0.465325336823688
1961-10-01,0,0.770136068281298,0.137238440365982,2.38921854178758,0.682058148868705,1.77916254594942,-0.130438169968357,-0.610055995838157,-0.137238440365982,-1.61908247350628
1961-11-01,0,0.66934654185888,0.104960576218983,2.17080167057628,-0.218416871211292,2.36122447227396,0.582061926324545,0.19042280169768,-0.104960576218983,-1.5014551287174
1961-12-01,0.100016677782406,0.668675176229582,0.0865266913315338,2.04889161274598,-0.121910057830309,2.174789868502,-0.186434603771964,0.125898255756025,0.0134899864508719,-1.38021643651639
1962-01-01,0.0999167443658266,0.668005156037379,0.103811812544635,1.97842666409777,-0.070464948648209,2.07022484963611,-0.104565018865896,0.0917981855383385,-0.00389506817880821,-1.31042150806039
1962-02-01,0.232751559770841,0.900756715808245,0.113504480989207,1.77399384988361,-0.204432814214155,2.00943074910858,-0.060794100527525,0.235436899224969,0.119247078781633,-0.873237134075366
1962-03-01,0.199071067732723,1.09982778354097,0.156135034643492,1.65441018522982,-0.11958366465379,1.83363964254303,-0.175791106565555,0.179229457313204,0.0429360330892309,-0.554582401688855
1962-04-01,0.132494222761093,1.33290877086006,0.170919788420471,1.41735063565801,-0.237059549571808,1.73010543865885,-0.103534203884173,0.312754803000838,-0.0384255656593774,-0.0844418647979512
1962-05-01,0.0992555912751643,1.33157759757722,0.160591460794284,1.60678965980674,0.189439024148732,1.5254076525827,-0.204697786076149,-0.0813820072240421,-0.0613358695191196,-0.275212062229529
1962-06-01,-0.0992555912751517,1.23232200630204,0.145497179153606,1.54416514357155,-0.0626245162351902,1.68562444232099,0.160216789738283,0.141459298749431,-0.244752770428758,-0.311843137269511
1962-07-01,0.0330961446012823,0.9976803738317,0.081650467566523,1.94785442651563,0.40368928294407,1.62984172381324,-0.0557827185077473,-0.318012702702386,-0.0485543229652407,-0.950174052683925
1962-08-01,0.198347172465468,1.12920495777657,0.0819884622512293,1.84385035711818,-0.104004069397448,1.97484799184349,0.345006268030249,0.130997634725311,0.116358710214239,-0.714645399341606
1962-09-01,0.461285826189888,1.45697941566952,0.128221549869471,1.8934294100437,0.0495790529255196,1.88473507236827,-0.0901129194752219,-0.00869433767543071,0.333064276320416,-0.436449994374173
1962-10-01,-0.131578966352008,1.32540044931751,0.228786618218405,1.70114648404808,-0.192282925995615,1.92645253064422,0.0417174582759565,0.225306046596141,-0.360365584570413,-0.375746034730567
1962-11-01,0,1.32540044931751,0.11980004770137,1.58861205465793,-0.112534429390152,1.76042083805187,-0.166031692592349,0.171808783393943,-0.11980004770137,-0.263211605340415
1962-12-01,0,1.2253837715351,0.0947592501611892,1.68463302612418,0.0960209714662514,1.66253324273297,-0.0978875953189033,-0.0220997833912115,-0.0947592501611892,-0.459249254589076
1963-01-01,0.197303582585839,1.32277060975511,0.0801590859242,1.73716355498107,0.0525305288568896,1.74358373993393,0.081050497200962,0.0064201849528609,0.117144496661639,-0.414392945225958
1963-02-01,0.131319782496039,1.22133883248031,0.125727048515274,1.98342074052158,0.246257185540508,1.78755007589732,0.0439663359633871,-0.19587066462426,0.00559273398076479,-0.762081908041264
1963-03-01,0.0983767910132748,1.12064455576084,0.133826425747597,2.06857262573326,0.0851518852116826,1.99814224065516,0.210592164757837,-0.0704303850781054,-0.0354496347343225,-0.947928069972416
1963-04-01,-0.0983767910132838,0.889773541986479,0.129410488080548,2.00831798447413,-0.0602546412591281,2.07092152260213,0.0727792819469761,0.0626035381279988,-0.227787279093831,-1.11854444248765
1963-05-01,0.0983767910132748,0.888894741724621,0.0731541860594667,1.91978580137161,-0.0885321831025194,2.01920489271614,-0.0517166298859912,0.099419091344527,0.0252226049538081,-1.03089105964699
1963-06-01,0.327225422874286,1.31537575587404,0.0941307107233061,1.54612279660951,-0.373663004762099,1.94309891292152,-0.0761059797946197,0.396976116312006,0.23309471215098,-0.230747040735477
1963-07-01,0.26101156743238,1.54329117870514,0.168663253152937,1.54373586357084,-0.00238693303867765,1.62218283908282,-0.3209160738387,0.0784469755119832,0.0923483142794435,-0.000444684865698708
1963-08-01,0.195312562088207,1.54025656832789,0.193949113629052,1.80795734664246,0.264221483071627,1.61891582909637,-0.00326700998645402,-0.189041517546098,0.00136344845915473,-0.267700778314572
1963-09-01,-0.097608597305546,0.981362144832445,0.190281408084083,2.38595683464165,0.577999487999189,1.84409783960837,0.225182010512002,-0.541858995033285,-0.287890005389629,-1.40459468980921
1963-10-01,0.0976085973055459,1.21054970849001,0.108665835200862,1.75306479058874,-0.632892044052909,2.33800218187625,0.493904342267885,0.584937391287509,-0.0110572378953162,-0.542515082098736
1963-11-01,0.0975134158206291,1.30806312431065,0.114447335173809,1.60388185311449,-0.149182937474257,1.79561670534048,-0.542385476535777,0.191734852225989,-0.01693391935318,-0.295818728803833
1963-12-01,0.32435967458422,1.63242279889487,0.117707786680289,1.51458769175399,-0.0892941613605007,1.66683083927673,-0.128785866063746,0.152243147522744,0.206651887903931,0.11783510714088
1964-01-01,0.194111998834465,1.6292312151435,0.181069614162007,1.77756712071826,0.262979428964277,1.58911904523898,-0.077711794037751,-0.188448075479284,0.0130423846724582,-0.148335905574766
1964-02-01,-0.0970089000895118,1.40090253255793,0.182391947770408,1.82289002247934,0.0453229017610808,1.81380726210765,0.224688216868674,-0.00908276037169076,-0.27940084785992,-0.421987489921412
1964-03-01,0.0970089000895169,1.39953464163418,0.104665827702563,1.79472892106353,-0.0281611014158181,1.852135422506,0.0383281603983507,0.0574065014424781,-0.00765692761304645,-0.39519427942935
1964-04-01,0.0323153985685045,1.53022683121596,0.111753133227234,1.45823127980624,-0.33649764125729,1.82733836529504,-0.0247970572109653,0.369107085488802,-0.0794377346587298,0.0719955514097272
